Feedback_ID,Customer_ID,Response_Date,Source_Type,Customer_Service,Banking_Products,Transaction_Process,Digital_Banking,ATM_services,Complaints_and_Resolution,Financial_Advice,Security_and_Privacy,Account_Management,Fees_and_Pricing,NPS
FD_2884,C_1438,22-09-21,Mail,1,1,4,5,2,5,2,1,3,2,7
FD_2885,C_1439,22-09-21,Telephonic,2,5,4,5,4,4,1,2,1,3,5
FD_2886,C_1440,22-09-21,Online,5,5,5,2,1,5,4,3,4,2,4
FD_2887,C_0287,22-09-21,Telephonic,5,1,3,3,1,2,2,1,2,2,6
FD_2888,C_1153,22-09-21,Telephonic,1,4,5,5,2,4,5,1,1,5,7
FD_2889,C_0336,22-09-21,Mail,5,1,2,1,3,5,3,5,2,4,2
FD_2890,C_1174,23-09-21,Mail,1,4,1,5,2,2,2,5,3,2,4
FD_2891,C_0776,23-09-21,Online,3,5,1,1,1,4,5,1,4,5,7
FD_2892,C_1175,24-09-21,Telephonic,4,3,4,2,4,3,4,5,3,2,1
FD_2893,C_1412,24-09-21,Online,4,1,3,4,2,5,1,2,2,5,8
FD_2894,C_1363,24-09-21,Mail,1,4,1,2,2,5,2,1,2,3,6
FD_2895,C_1176,25-09-21,Mail,4,2,3,4,1,2,5,2,4,4,1
FD_2896,C_1177,25-09-21,Mail,2,3,3,5,3,5,2,5,4,2,8
FD_2897,C_1178,25-09-21,Telephonic,4,2,5,2,4,2,5,3,1,2,9
FD_2898,C_0045,25-09-21,Telephonic,5,2,5,2,5,3,3,1,2,3,1
FD_2899,C_0200,25-09-21,Telephonic,5,3,5,5,4,3,1,4,1,4,10
FD_2900,C_0241,25-09-21,Online,5,5,5,3,4,4,4,2,4,3,4
FD_2901,C_1317,25-09-21,Online,5,1,5,3,5,2,5,1,5,5,4
FD_2902,C_1179,26-09-21,Telephonic,4,5,3,3,4,5,2,4,5,2,10
FD_2903,C_1180,26-09-21,Mail,3,4,3,4,4,3,4,3,5,4,7
FD_2904,C_1181,26-09-21,Mail,2,1,2,2,5,5,1,3,2,1,2
FD_2905,C_0038,26-09-21,Telephonic,2,5,2,3,3,4,4,3,5,1,9
FD_2906,C_0353,26-09-21,Telephonic,5,2,3,3,4,5,1,1,3,4,9
FD_2907,C_0442,26-09-21,Online,5,3,5,4,5,2,3,5,5,1,10
FD_2908,C_1130,26-09-21,Telephonic,1,5,5,1,2,3,5,1,2,4,1
FD_2909,C_0463,26-09-21,Telephonic,5,2,1,2,3,2,3,4,2,4,9
FD_2910,C_0557,26-09-21,Online,3,4,5,2,1,4,2,3,2,1,5
FD_2911,C_0748,26-09-21,Telephonic,3,3,5,3,1,5,3,5,2,3,9
FD_2912,C_1382,27-09-21,Online,3,3,4,3,3,3,4,5,1,4,10
FD_2913,C_0644,27-09-21,Mail,4,2,5,2,1,5,2,4,2,5,4
FD_2914,C_0188,27-09-21,Online,4,5,5,2,5,1,2,1,4,1,10
FD_2915,C_0503,27-09-21,Telephonic,5,1,1,5,3,3,4,3,3,5,2
FD_2916,C_1383,28-09-21,Online,5,1,4,4,4,3,1,3,4,1,5
FD_2917,C_0164,28-09-21,Mail,5,4,4,2,2,5,4,5,4,2,1
FD_2918,C_0473,28-09-21,Telephonic,3,2,4,3,5,5,3,2,1,1,10
FD_2919,C_1001,28-09-21,Telephonic,5,2,4,5,5,5,2,4,5,5,4
FD_2920,C_1073,28-09-21,Online,4,1,3,1,3,1,5,4,5,2,6
FD_2921,C_1243,28-09-21,Online,5,2,4,1,4,5,5,4,4,1,4
FD_2922,C_0369,28-09-21,Mail,1,5,5,5,3,4,3,2,1,2,6
FD_2923,C_0059,28-09-21,Telephonic,5,5,3,5,1,2,3,3,5,3,3
FD_2924,C_1384,29-09-21,Online,5,5,1,3,5,2,1,3,5,1,7
FD_2925,C_0928,29-09-21,Mail,1,5,3,3,2,3,4,1,1,4,10
FD_2926,C_1385,30-09-21,Online,3,3,4,1,1,4,4,5,5,3,3
FD_2927,C_0433,30-09-21,Online,2,4,3,1,1,2,2,2,3,5,6
FD_2928,C_1022,30-09-21,Telephonic,3,2,4,2,4,3,1,2,2,5,4
FD_2929,C_1443,30-09-21,Telephonic,5,1,5,2,1,2,4,2,3,5,9
FD_2930,C_0907,30-09-21,Telephonic,5,5,5,3,2,4,5,4,1,3,6
FD_2931,C_1312,30-09-21,Telephonic,1,2,5,1,1,4,4,4,2,4,3
FD_2932,C_1386,01-10-21,Mail,1,2,5,3,5,5,5,2,2,3,7
FD_2933,C_0073,01-10-21,Mail,1,1,5,2,1,1,1,5,4,4,3
FD_2934,C_0566,01-10-21,Online,2,3,5,5,5,5,3,4,2,4,3
FD_2935,C_0691,01-10-21,Telephonic,5,2,1,3,2,3,5,5,4,3,9
FD_2936,C_1387,02-10-21,Mail,4,3,1,4,1,5,5,3,1,3,3
FD_2937,C_1388,02-10-21,Telephonic,2,3,4,2,4,1,4,2,2,3,5
FD_2938,C_0326,02-10-21,Online,1,2,4,3,1,3,5,3,1,4,3
FD_2939,C_1260,02-10-21,Online,2,1,4,2,5,2,5,3,1,2,4
FD_2940,C_0589,02-10-21,Online,4,2,1,1,4,2,3,1,2,2,4
FD_2941,C_1389,03-10-21,Online,1,2,1,2,1,4,5,1,5,3,2
FD_2942,C_1390,03-10-21,Online,2,1,5,5,1,3,2,4,2,4,1
FD_2943,C_1391,03-10-21,Telephonic,2,3,2,1,3,2,4,5,2,5,9
FD_2944,C_1392,03-10-21,Online,2,5,4,2,2,2,1,3,3,3,8
FD_2945,C_0151,03-10-21,Telephonic,4,4,4,1,3,1,3,3,3,1,9
FD_2946,C_0401,03-10-21,Mail,3,2,3,4,2,2,5,3,2,1,2
FD_2947,C_0963,03-10-21,Mail,5,4,3,1,4,2,3,3,3,2,2
FD_2948,C_1349,03-10-21,Mail,1,4,2,2,2,2,2,1,5,2,5
FD_2949,C_1393,04-10-21,Mail,1,3,1,5,4,4,3,2,2,2,6
FD_2950,C_0480,04-10-21,Online,1,1,5,3,1,1,4,3,2,1,6
FD_2951,C_0640,04-10-21,Online,2,3,5,2,4,2,5,1,3,1,2
FD_2952,C_0997,04-10-21,Online,5,2,4,2,2,5,2,2,2,3,7
FD_2953,C_1282,04-10-21,Telephonic,4,3,5,1,3,5,3,1,2,1,3
FD_2954,C_1394,05-10-21,Telephonic,3,2,1,4,5,3,4,4,4,3,8
FD_2955,C_1395,05-10-21,Telephonic,1,5,1,3,5,3,3,2,5,5,6
FD_2956,C_1396,05-10-21,Online,2,1,4,5,2,4,5,4,2,4,2
FD_2957,C_1315,05-10-21,Mail,1,5,5,1,5,4,5,3,1,4,10
FD_2958,C_1397,06-10-21,Online,3,5,4,3,2,5,2,1,1,4,1
FD_2959,C_0827,06-10-21,Telephonic,4,3,4,4,4,3,1,1,3,4,7
FD_2960,C_1398,07-10-21,Online,1,1,1,4,3,1,1,2,2,4,3
FD_2961,C_1301,07-10-21,Telephonic,1,1,4,2,3,3,3,1,5,1,7
FD_2962,C_1302,07-10-21,Online,3,2,4,1,4,1,1,5,2,4,1
FD_2963,C_1303,07-10-21,Telephonic,3,5,3,3,4,3,2,2,3,2,9
FD_2964,C_1372,07-10-21,Online,5,1,5,2,2,1,5,3,4,1,10
FD_2965,C_1304,08-10-21,Mail,1,5,2,1,1,2,4,1,1,2,7
FD_2966,C_1305,08-10-21,Online,4,4,5,2,5,4,1,3,5,2,3
FD_2967,C_0576,08-10-21,Online,4,1,3,1,4,5,1,4,1,4,5
FD_2968,C_0587,08-10-21,Telephonic,1,2,3,4,3,2,3,4,2,1,6
FD_2969,C_1464,08-10-21,Mail,5,5,4,3,5,5,3,1,4,1,9
FD_2970,C_1475,08-10-21,Online,2,1,4,3,1,4,5,2,3,3,6
FD_2971,C_1322,08-10-21,Mail,1,2,5,1,3,4,3,1,3,2,1
FD_2972,C_1388,08-10-21,Mail,5,2,4,3,2,4,5,5,4,4,7
FD_2973,C_0722,09-10-21,Telephonic,5,5,5,5,5,2,1,1,2,3,4
FD_2974,C_1175,09-10-21,Online,1,4,5,3,5,5,2,3,1,1,9
FD_2975,C_0035,09-10-21,Mail,3,1,1,2,1,5,4,3,3,4,2
FD_2976,C_1140,09-10-21,Online,1,4,3,3,5,1,3,4,3,3,5
FD_2977,C_0602,10-10-21,Online,2,4,5,2,4,4,3,1,4,1,9
FD_2978,C_0357,10-10-21,Mail,4,1,4,5,4,1,5,3,1,5,10
FD_2979,C_1306,11-10-21,Telephonic,2,5,1,4,2,4,2,2,2,5,9
FD_2980,C_1271,11-10-21,Mail,5,5,5,5,5,1,1,1,4,5,3
FD_2981,C_1272,11-10-21,Telephonic,3,3,2,2,2,4,1,5,1,5,9
FD_2982,C_1273,11-10-21,Telephonic,5,2,4,2,5,1,1,3,5,2,1
FD_2983,C_0166,11-10-21,Mail,1,3,5,4,1,4,2,5,1,5,1
FD_2984,C_0020,11-10-21,Online,3,5,3,5,1,3,4,4,3,4,4
FD_2985,C_0671,11-10-21,Mail,4,4,5,5,1,1,1,1,1,3,3
FD_2986,C_0815,11-10-21,Mail,4,4,5,1,5,3,5,2,3,3,6
FD_2987,C_1274,12-10-21,Online,3,4,4,3,3,4,1,4,5,5,7
FD_2988,C_1347,12-10-21,Online,1,2,3,3,1,3,4,4,3,4,7
FD_2989,C_1348,12-10-21,Mail,4,4,4,2,1,5,3,4,1,2,2
FD_2990,C_1349,12-10-21,Mail,2,3,5,1,2,4,2,5,1,4,1
FD_2991,C_1350,12-10-21,Telephonic,4,3,2,2,1,1,1,3,3,2,7
FD_2992,C_0861,12-10-21,Telephonic,4,1,5,5,1,3,4,5,3,3,4
FD_2993,C_0044,12-10-21,Mail,2,4,4,4,1,2,1,4,3,4,3
FD_2994,C_0604,12-10-21,Mail,1,4,1,1,1,2,5,4,4,2,9
FD_2995,C_1421,12-10-21,Mail,5,4,3,2,4,4,4,5,2,1,7
FD_2996,C_1351,13-10-21,Online,2,2,2,3,2,3,5,5,5,2,7
FD_2997,C_1352,13-10-21,Online,4,2,4,5,2,3,2,1,4,4,6
FD_2998,C_0900,13-10-21,Telephonic,4,3,3,2,2,2,4,3,5,3,1
FD_2999,C_0912,13-10-21,Mail,5,4,4,3,3,2,4,3,4,1,2
FD_3000,C_0126,13-10-21,Mail,4,4,4,4,1,5,2,2,4,3,3
FD_3001,C_0505,13-10-21,Online,3,5,4,1,1,3,5,1,1,3,7
FD_3002,C_1204,13-10-21,Mail,4,4,5,1,2,4,3,1,2,3,1
FD_3003,C_0264,14-10-21,Online,1,1,5,3,3,4,2,5,4,4,4
FD_3004,C_0314,14-10-21,Mail,4,1,1,5,2,5,1,2,4,3,3
FD_3005,C_1353,15-10-21,Telephonic,1,3,2,4,5,3,2,3,4,4,2
FD_3006,C_0983,15-10-21,Telephonic,3,4,1,3,1,2,2,1,2,1,7
FD_3007,C_1354,16-10-21,Telephonic,1,2,5,2,1,3,1,5,1,3,4
FD_3008,C_1355,16-10-21,Telephonic,3,5,2,3,1,3,2,3,1,2,5
FD_3009,C_1356,16-10-21,Telephonic,3,1,5,2,1,3,4,4,2,3,10
FD_3010,C_0549,16-10-21,Online,1,2,4,3,5,2,4,5,1,2,5
FD_3011,C_1045,16-10-21,Mail,2,3,4,4,3,1,5,5,2,4,10
FD_3012,C_1357,17-10-21,Online,3,5,2,1,4,1,1,1,1,3,5
FD_3013,C_0395,17-10-21,Telephonic,3,4,5,4,1,5,4,1,5,4,6
FD_3014,C_0045,17-10-21,Telephonic,2,4,2,1,4,5,1,4,5,1,10
FD_3015,C_0156,17-10-21,Online,2,2,3,4,1,5,2,3,4,3,6
FD_3016,C_0270,17-10-21,Mail,1,5,5,2,5,2,4,3,2,1,1
FD_3017,C_0322,17-10-21,Online,4,3,2,3,2,2,4,2,4,5,2
FD_3018,C_1358,18-10-21,Telephonic,5,2,2,2,4,1,5,3,5,1,6
FD_3019,C_1359,18-10-21,Telephonic,1,5,2,2,2,1,4,3,3,5,8
FD_3020,C_1471,18-10-21,Online,4,5,3,2,3,5,2,2,1,5,3
FD_3021,C_1472,18-10-21,Online,1,5,4,1,1,3,3,5,2,2,6
FD_3022,C_0789,18-10-21,Mail,5,3,2,1,4,2,1,1,2,5,3
FD_3023,C_1473,19-10-21,Mail,4,2,1,3,2,2,5,4,1,4,2
FD_3024,C_1474,19-10-21,Telephonic,4,5,4,5,3,4,3,1,3,3,3
FD_3025,C_1218,19-10-21,Telephonic,2,4,1,4,2,1,5,4,5,2,9
FD_3026,C_0072,20-10-21,Telephonic,2,1,5,2,1,2,4,3,3,4,4
FD_3027,C_0262,20-10-21,Mail,2,5,2,1,3,2,5,1,4,5,7
FD_3028,C_0712,20-10-21,Telephonic,2,1,2,3,1,5,1,5,5,2,2
FD_3029,C_1340,20-10-21,Telephonic,1,2,5,2,5,1,1,5,5,2,4
FD_3030,C_0014,20-10-21,Telephonic,5,2,3,1,4,2,3,2,4,5,5
FD_3031,C_1475,21-10-21,Mail,3,4,3,2,1,2,3,4,5,5,8
FD_3032,C_1060,21-10-21,Telephonic,1,5,1,5,4,4,5,5,2,1,3
FD_3033,C_0330,21-10-21,Online,1,2,2,3,1,2,4,2,3,1,6
FD_3034,C_0477,21-10-21,Telephonic,3,1,1,4,5,1,5,3,1,4,6
FD_3035,C_0860,21-10-21,Online,4,4,2,1,5,4,4,1,5,3,10
FD_3036,C_1161,21-10-21,Mail,2,4,3,5,3,3,3,2,4,3,3
FD_3037,C_1476,22-10-21,Mail,1,4,5,3,4,1,4,3,4,4,8
FD_3038,C_1447,22-10-21,Telephonic,4,2,1,3,5,5,2,3,4,4,9
FD_3039,C_1448,22-10-21,Telephonic,3,1,5,4,1,5,4,3,3,1,5
FD_3040,C_0747,22-10-21,Mail,5,2,4,4,4,1,5,3,5,2,8
FD_3041,C_0483,22-10-21,Online,5,1,3,1,4,5,2,3,3,3,6
FD_3042,C_0927,22-10-21,Telephonic,3,4,4,1,1,4,1,2,1,2,2
FD_3043,C_1141,22-10-21,Online,5,2,4,5,1,3,4,2,2,1,4
FD_3044,C_1449,23-10-21,Mail,3,1,1,3,3,5,5,2,1,5,7
FD_3045,C_0163,23-10-21,Mail,5,3,2,2,3,3,1,4,1,4,6
FD_3046,C_0276,23-10-21,Online,5,2,4,3,4,5,2,4,1,1,1
FD_3047,C_0533,23-10-21,Mail,3,5,3,3,5,2,4,1,1,5,6
FD_3048,C_0723,23-10-21,Telephonic,1,2,4,4,1,1,4,3,2,4,8
FD_3049,C_1450,24-10-21,Telephonic,1,4,4,1,5,3,4,4,3,5,6
FD_3050,C_0458,24-10-21,Mail,2,5,4,2,5,4,3,4,1,4,2
FD_3051,C_0655,24-10-21,Online,1,2,5,4,3,4,1,3,1,5,1
FD_3052,C_0704,25-10-21,Telephonic,5,5,2,5,5,4,5,4,4,1,3
FD_3053,C_1207,25-10-21,Telephonic,2,2,2,5,4,4,4,1,5,3,5
FD_3054,C_1376,25-10-21,Online,2,5,2,4,3,5,5,2,3,5,3
FD_3055,C_1451,26-10-21,Online,4,1,1,3,3,1,2,3,5,5,3
FD_3056,C_1452,26-10-21,Telephonic,3,2,5,2,5,3,2,1,4,1,10
FD_3057,C_0307,26-10-21,Online,3,2,4,1,5,3,2,2,1,5,1
FD_3058,C_1453,27-10-21,Online,4,1,3,2,4,5,2,4,3,4,6
FD_3059,C_1454,27-10-21,Online,5,2,3,3,1,4,2,2,3,4,3
FD_3060,C_1455,27-10-21,Telephonic,1,4,1,3,3,4,4,1,1,3,7
FD_3061,C_0087,27-10-21,Telephonic,4,3,4,1,2,1,3,3,4,2,1
FD_3062,C_0855,27-10-21,Online,5,2,1,3,3,3,1,4,2,4,4
FD_3063,C_1164,27-10-21,Telephonic,5,1,3,5,3,2,5,3,3,3,1
FD_3064,C_1456,28-10-21,Online,3,2,4,2,1,1,4,2,5,4,3
FD_3065,C_1457,28-10-21,Telephonic,4,2,4,5,3,1,5,3,1,5,5
FD_3066,C_0195,28-10-21,Telephonic,2,3,2,3,5,5,4,5,2,2,7
FD_3067,C_0612,28-10-21,Telephonic,3,2,2,3,1,1,1,2,4,5,4
FD_3068,C_0942,28-10-21,Online,3,5,5,5,3,5,4,1,2,4,10
FD_3069,C_1458,29-10-21,Telephonic,1,4,2,4,2,1,5,2,2,3,6
FD_3070,C_1459,29-10-21,Mail,1,3,2,4,3,1,3,5,5,3,10
FD_3071,C_0213,29-10-21,Mail,1,5,2,2,5,1,5,2,1,1,8
FD_3072,C_0694,29-10-21,Online,3,3,1,2,2,2,3,2,2,1,8
FD_3073,C_1432,29-10-21,Mail,2,5,1,5,3,1,1,1,1,2,6
FD_3074,C_1460,30-10-21,Telephonic,1,5,4,2,1,4,2,3,2,2,7
FD_3075,C_0278,30-10-21,Mail,5,1,3,4,4,2,1,2,1,1,6
FD_3076,C_1461,31-10-21,Telephonic,3,5,2,3,5,2,2,2,2,2,3
FD_3077,C_1462,31-10-21,Mail,2,4,2,5,4,2,1,3,4,4,7
FD_3078,C_1463,31-10-21,Mail,4,4,5,4,1,3,3,2,5,2,8
FD_3079,C_0058,31-10-21,Telephonic,1,5,2,3,2,4,2,3,2,1,6
FD_3080,C_0223,31-10-21,Telephonic,3,1,4,3,4,2,4,5,2,1,8
FD_3081,C_1261,31-10-21,Mail,3,1,1,2,4,4,1,3,1,2,4
FD_3082,C_1464,01-11-21,Mail,5,4,2,5,2,2,2,5,1,2,10
FD_3083,C_1465,01-11-21,Mail,5,5,1,2,3,5,2,4,5,2,1
FD_3084,C_1412,01-11-21,Online,4,4,3,5,3,1,1,4,5,3,1
FD_3085,C_0149,01-11-21,Mail,3,5,1,5,2,4,3,5,2,3,5
FD_3086,C_0765,01-11-21,Mail,1,5,4,5,1,2,3,2,1,4,10
FD_3087,C_1320,01-11-21,Online,5,3,1,4,1,4,1,5,1,1,4
FD_3088,C_0668,01-11-21,Online,4,2,3,5,4,2,2,4,4,5,7
FD_3089,C_1413,02-11-21,Mail,2,4,2,2,3,5,2,3,1,3,6
FD_3090,C_1414,02-11-21,Online,4,5,2,2,4,2,2,2,5,3,8
FD_3091,C_0584,02-11-21,Telephonic,4,1,3,4,3,2,3,4,1,3,10
FD_3092,C_0993,02-11-21,Mail,1,5,1,2,4,1,1,4,5,3,9
FD_3093,C_1342,02-11-21,Online,3,1,1,4,3,2,1,5,1,1,10
FD_3094,C_1415,03-11-21,Mail,4,5,2,1,5,3,4,5,3,2,3
FD_3095,C_1416,03-11-21,Online,3,3,5,3,2,3,1,4,3,2,5
FD_3096,C_0364,03-11-21,Online,5,4,5,4,3,3,3,2,2,2,2
FD_3097,C_1049,03-11-21,Online,5,3,4,2,4,2,4,3,5,5,10
FD_3098,C_1078,03-11-21,Telephonic,3,5,1,2,4,5,3,5,3,3,6
FD_3099,C_1084,03-11-21,Online,3,4,4,5,4,1,4,4,3,1,7
FD_3100,C_1193,03-11-21,Mail,5,3,1,5,3,4,5,2,2,5,4
FD_3101,C_1417,04-11-21,Online,3,5,5,3,1,3,4,2,3,2,5
FD_3102,C_1418,04-11-21,Telephonic,2,3,2,2,4,3,2,3,1,4,10
FD_3103,C_1483,04-11-21,Telephonic,4,2,3,1,3,1,2,4,3,5,7
FD_3104,C_0091,05-11-21,Telephonic,4,3,2,1,5,1,3,1,1,5,7
FD_3105,C_0785,05-11-21,Telephonic,5,5,5,1,3,1,3,3,5,2,2
FD_3106,C_1419,06-11-21,Online,3,4,2,1,3,5,4,2,1,3,1
FD_3107,C_1420,06-11-21,Mail,4,4,1,5,5,4,1,2,1,2,6
FD_3108,C_1421,06-11-21,Telephonic,4,5,4,5,2,1,1,4,5,3,2
FD_3109,C_1122,06-11-21,Mail,3,2,4,2,1,3,1,1,1,5,8
FD_3110,C_1184,06-11-21,Mail,5,3,5,2,5,2,1,1,5,2,2
FD_3111,C_0182,06-11-21,Telephonic,3,1,3,3,3,1,2,3,3,2,3
FD_3112,C_0523,06-11-21,Telephonic,1,1,5,1,5,2,3,3,5,4,4
FD_3113,C_1422,07-11-21,Online,3,2,5,1,5,4,2,5,1,3,8
FD_3114,C_0608,07-11-21,Mail,2,5,1,2,3,4,5,3,3,2,6
FD_3115,C_1108,07-11-21,Online,1,2,2,4,3,1,5,5,2,1,7
FD_3116,C_1423,08-11-21,Online,1,2,3,1,4,2,2,2,1,4,5
FD_3117,C_0013,08-11-21,Telephonic,1,3,3,5,2,1,5,4,1,3,7
FD_3118,C_0304,08-11-21,Telephonic,2,5,4,1,1,4,2,3,5,3,2
FD_3119,C_1424,09-11-21,Telephonic,1,1,1,2,5,1,2,5,2,3,6
FD_3120,C_1425,09-11-21,Telephonic,2,2,3,4,2,3,1,5,3,3,7
FD_3121,C_1426,09-11-21,Mail,3,1,3,2,4,2,4,2,4,3,4
FD_3122,C_1427,09-11-21,Mail,1,3,3,4,5,5,1,1,5,1,4
FD_3123,C_0377,09-11-21,Online,2,2,3,4,5,2,5,2,1,4,3
FD_3124,C_0476,09-11-21,Mail,1,3,1,5,3,2,1,3,3,2,10
FD_3125,C_0919,09-11-21,Mail,5,3,1,2,5,2,3,1,4,1,7
FD_3126,C_1210,09-11-21,Online,5,1,3,1,2,4,1,2,4,2,9
FD_3127,C_1428,10-11-21,Telephonic,4,5,3,5,3,5,1,3,1,3,4
FD_3128,C_0896,10-11-21,Online,3,5,4,5,4,3,3,5,3,1,5
FD_3129,C_0899,10-11-21,Mail,4,3,5,5,5,1,4,2,2,3,2
FD_3130,C_1125,10-11-21,Telephonic,1,5,4,2,3,3,5,2,4,3,4
FD_3131,C_0791,10-11-21,Online,1,4,4,2,4,1,2,5,5,3,4
FD_3132,C_0029,10-11-21,Telephonic,4,1,2,5,4,1,4,3,5,1,5
FD_3133,C_1257,11-11-21,Online,4,3,2,1,1,4,3,5,3,4,3
FD_3134,C_1258,11-11-21,Online,1,1,5,2,5,4,3,3,3,2,1
FD_3135,C_1259,11-11-21,Mail,2,5,1,4,5,4,1,5,1,4,3
FD_3136,C_1260,11-11-21,Telephonic,1,3,5,2,5,1,3,1,1,4,7
FD_3137,C_1261,12-11-21,Online,4,3,5,2,1,1,2,1,4,3,10
FD_3138,C_1262,12-11-21,Mail,2,2,2,4,1,2,1,3,1,4,4
FD_3139,C_1263,12-11-21,Telephonic,3,2,2,3,2,4,3,5,4,1,6
FD_3140,C_0599,12-11-21,Telephonic,4,2,5,4,5,2,1,4,5,2,1
FD_3141,C_0992,12-11-21,Online,4,2,5,3,2,4,1,4,5,4,5
FD_3142,C_1382,12-11-21,Online,4,4,5,3,1,3,2,5,1,5,2
FD_3143,C_0916,13-11-21,Online,1,4,1,4,2,4,4,2,4,5,9
FD_3144,C_1327,13-11-21,Online,2,2,3,5,2,4,4,5,5,5,2
FD_3145,C_0614,13-11-21,Mail,4,1,4,1,4,5,1,2,4,1,6
FD_3146,C_1390,13-11-21,Mail,1,2,1,2,4,1,3,1,3,2,9
FD_3147,C_1264,14-11-21,Mail,5,5,3,5,2,4,2,5,4,4,4
FD_3148,C_1265,14-11-21,Telephonic,1,2,2,5,5,4,5,4,4,1,9
FD_3149,C_0801,14-11-21,Mail,3,3,5,5,1,2,2,4,5,4,5
FD_3150,C_0806,14-11-21,Online,2,3,5,4,4,1,2,2,3,2,1
FD_3151,C_1363,14-11-21,Telephonic,2,1,4,2,3,1,3,4,2,2,2
FD_3152,C_0350,14-11-21,Mail,4,2,1,4,2,5,4,4,2,4,4
FD_3153,C_0406,14-11-21,Online,5,2,5,1,3,2,1,4,2,2,9
FD_3154,C_0776,14-11-21,Mail,2,3,3,5,1,2,1,4,1,2,1
FD_3155,C_1266,15-11-21,Mail,4,3,4,2,3,1,5,1,3,3,4
FD_3156,C_1267,15-11-21,Mail,1,4,2,5,4,5,2,3,4,2,2
FD_3157,C_0443,15-11-21,Telephonic,5,4,5,4,2,5,3,1,4,5,8
FD_3158,C_1160,15-11-21,Online,2,4,4,2,3,1,5,4,3,4,10
FD_3159,C_1473,16-11-21,Telephonic,3,1,5,4,3,3,1,3,3,3,2
FD_3160,C_1268,17-11-21,Online,3,4,2,5,5,5,5,2,3,4,9
FD_3161,C_1269,17-11-21,Online,3,3,5,2,4,5,2,4,4,5,1
FD_3162,C_1270,17-11-21,Mail,2,4,2,4,1,4,1,5,3,1,10
FD_3163,C_0781,17-11-21,Telephonic,2,3,3,4,2,2,5,1,1,5,5
FD_3164,C_1452,18-11-21,Telephonic,5,4,2,5,2,4,2,3,1,3,1
FD_3165,C_1466,18-11-21,Online,4,5,5,5,3,4,1,1,4,4,7
FD_3166,C_1467,18-11-21,Telephonic,5,1,5,5,1,5,5,5,1,5,2
FD_3167,C_1495,18-11-21,Mail,5,2,2,3,2,4,3,1,1,1,3
FD_3168,C_0409,18-11-21,Mail,4,2,2,2,2,4,1,1,2,2,8
FD_3169,C_1468,19-11-21,Mail,3,1,2,5,5,2,2,4,3,3,4
FD_3170,C_1469,19-11-21,Online,1,2,4,5,1,3,1,2,2,1,1
FD_3171,C_1470,19-11-21,Telephonic,4,3,2,1,4,1,5,3,3,4,5
FD_3172,C_0154,19-11-21,Telephonic,3,2,2,4,5,2,4,3,3,1,6
FD_3173,C_1267,20-11-21,Mail,2,5,5,2,4,4,5,4,3,4,5
FD_3174,C_1268,20-11-21,Mail,4,4,3,3,1,4,4,5,2,1,5
FD_3175,C_1184,20-11-21,Telephonic,3,1,3,3,5,1,4,5,1,1,6
FD_3176,C_1269,21-11-21,Telephonic,4,4,2,3,4,4,3,1,3,4,7
FD_3177,C_1270,21-11-21,Mail,2,3,5,4,3,3,1,1,3,4,2
FD_3178,C_0767,21-11-21,Online,5,1,3,1,5,5,5,1,2,4,8
FD_3179,C_0321,21-11-21,Mail,3,4,5,5,2,2,4,3,5,2,4
FD_3180,C_0494,21-11-21,Online,5,5,1,2,3,5,2,5,2,5,9
FD_3181,C_1271,22-11-21,Online,2,4,2,3,3,3,5,4,4,2,5
FD_3182,C_0974,22-11-21,Telephonic,3,5,4,5,1,5,4,4,5,2,4
FD_3183,C_1268,22-11-21,Online,1,2,2,3,5,4,1,3,1,3,9
FD_3184,C_1272,23-11-21,Mail,3,5,4,4,2,1,5,5,3,3,7
FD_3185,C_1273,23-11-21,Online,3,2,2,1,4,4,5,4,1,5,8
FD_3186,C_0670,23-11-21,Telephonic,1,4,3,3,4,1,4,4,3,3,5
FD_3187,C_0623,23-11-21,Telephonic,5,2,1,3,5,3,5,1,5,5,1
FD_3188,C_1274,24-11-21,Mail,1,2,1,5,4,2,1,3,3,4,3
FD_3189,C_1275,24-11-21,Telephonic,5,1,1,1,3,1,4,3,5,3,2
FD_3190,C_1276,24-11-21,Online,4,3,1,4,5,3,5,2,5,1,2
FD_3191,C_1058,24-11-21,Online,1,1,4,4,4,4,2,2,3,4,9
FD_3192,C_1361,24-11-21,Telephonic,2,3,3,1,2,3,1,3,4,2,6
FD_3193,C_0089,24-11-21,Mail,5,3,5,1,1,5,3,4,5,4,8
FD_3194,C_0346,24-11-21,Mail,3,4,3,2,2,3,1,1,3,1,1
FD_3195,C_0362,24-11-21,Telephonic,1,3,2,3,2,1,2,2,3,1,7
FD_3196,C_0786,24-11-21,Telephonic,2,4,4,4,4,4,4,5,3,1,4
FD_3197,C_1277,25-11-21,Online,5,4,4,5,3,4,2,3,5,3,10
FD_3198,C_0845,25-11-21,Mail,5,5,2,1,5,5,1,3,5,5,2
FD_3199,C_0002,25-11-21,Online,4,5,5,5,5,1,3,3,4,1,5
FD_3200,C_1278,26-11-21,Telephonic,4,5,3,4,2,2,3,5,3,2,1
FD_3201,C_1279,26-11-21,Telephonic,3,1,5,4,5,3,4,3,3,1,1
FD_3202,C_0055,26-11-21,Online,3,4,5,1,4,2,3,5,3,3,1
FD_3203,C_0420,26-11-21,Telephonic,1,2,3,2,2,2,3,2,1,3,7
