Transaction_ID,Customer_ID,Transaction_Date,Transaction_Type,Amount,Channel,Charges,Balance
TN_5461,C_1465,14-08-21,Deposit,7017.8,Mobile Banking,43.78,57427.5
TN_5462,C_1466,14-08-21,Withdrawal,4598.1,Mobile Banking,77.98,317952
TN_5463,C_1467,14-08-21,Deposit,2434.06,ATM,96.62,198552
TN_5464,C_1468,14-08-21,Deposit,4736.19,ATM,58.99,294184.5
TN_5465,C_1469,14-08-21,Withdrawal,5460.21,Branch Banking,91.7,267099
TN_5466,C_1470,14-08-21,Transfer,1463.66,Internet Banking,82.72,158904
TN_5467,C_1471,14-08-21,Transfer,4200.46,Branch Banking,12.34,459958.5
TN_5468,C_1472,14-08-21,Transfer,7754.39,Mobile Banking,24.18,39753
TN_5469,C_1473,14-08-21,Transfer,1345.32,Internet Banking,31.01,307047
TN_5470,C_1474,14-08-21,Transfer,9212.42,ATM,26.57,177085.5
TN_5471,C_1014,15-08-21,Deposit,4927.65,Branch Banking,83.04,577995
TN_5472,C_1015,15-08-21,Withdrawal,80.53,Internet Banking,78.08,363609
TN_5473,C_1016,15-08-21,Transfer,8729.71,Mobile Banking,87.03,161376
TN_5474,C_1017,15-08-21,Withdrawal,5978.17,ATM,26.6,191838
TN_5475,C_1018,15-08-21,Deposit,5307.55,Internet Banking,28.47,240391.5
TN_5476,C_1019,15-08-21,Transfer,2365.03,Branch Banking,98.24,427800
TN_5477,C_1020,15-08-21,Transfer,9305.67,Branch Banking,76.36,229881
TN_5478,C_1021,15-08-21,Transfer,267.23,Internet Banking,38.54,442008
TN_5479,C_1022,15-08-21,Transfer,6245.9,Mobile Banking,66.57,218886
TN_5480,C_1023,15-08-21,Deposit,353.36,ATM,98.86,420007.5
TN_5481,C_1024,15-08-21,Withdrawal,5655.07,Internet Banking,8.33,100339.5
TN_5482,C_1025,16-08-21,Withdrawal,513.51,Internet Banking,37.8,70558.5
TN_5483,C_1026,16-08-21,Withdrawal,9900.07,Mobile Banking,13.52,54279
TN_5484,C_1027,16-08-21,Deposit,3834.78,Branch Banking,40.52,239074.5
TN_5485,C_1028,16-08-21,Transfer,5594.49,Internet Banking,71.88,288015
TN_5486,C_1029,16-08-21,Transfer,506.43,Internet Banking,69.88,324718.5
TN_5487,C_1030,16-08-21,Deposit,2880.05,Internet Banking,88.54,412020
TN_5488,C_1031,16-08-21,Withdrawal,7478.65,Mobile Banking,15.18,317017.5
TN_5489,C_1032,16-08-21,Transfer,8315.94,Branch Banking,53.55,305341.5
TN_5490,C_1033,16-08-21,Transfer,2672.76,ATM,0.34,256222.5
TN_5491,C_1034,16-08-21,Deposit,4268.71,Mobile Banking,79.78,300847.5
TN_5492,C_1035,16-08-21,Deposit,9167.71,ATM,65.12,134482.5
TN_5493,C_1036,16-08-21,Transfer,1478.35,ATM,43.21,351292.5
TN_5494,C_1037,16-08-21,Withdrawal,9235.89,Mobile Banking,23.37,147699
TN_5495,C_1038,16-08-21,Withdrawal,3720.21,Mobile Banking,39.84,287155.5
TN_5496,C_1039,17-08-21,Withdrawal,4733.58,ATM,54.9,116688
TN_5497,C_1040,17-08-21,Withdrawal,894.41,ATM,2.6,201271.5
TN_5498,C_1041,17-08-21,Transfer,6082.16,ATM,94.1,293535
TN_5499,C_1042,17-08-21,Transfer,3698.48,ATM,2.14,142303.5
TN_5500,C_1043,17-08-21,Withdrawal,1073.25,Mobile Banking,33.65,40119
TN_5501,C_1044,18-08-21,Deposit,1922.62,Mobile Banking,75.2,38550
TN_5502,C_1045,18-08-21,Deposit,607.93,Internet Banking,29.97,121515
TN_5503,C_1046,18-08-21,Transfer,4279.03,Internet Banking,80.26,81390
TN_5504,C_1047,18-08-21,Deposit,3555.84,Internet Banking,35.5,257992.5
TN_5505,C_1048,18-08-21,Deposit,5472.44,Branch Banking,96.65,36849
TN_5506,C_1049,18-08-21,Withdrawal,4821,Internet Banking,48.28,53782.5
TN_5507,C_1050,18-08-21,Transfer,2650.22,Branch Banking,49.53,85257
TN_5508,C_1051,18-08-21,Withdrawal,1483,ATM,93.91,94485
TN_5509,C_1052,18-08-21,Deposit,7575.59,Mobile Banking,89.91,126178.5
TN_5510,C_1053,18-08-21,Deposit,3876.94,Branch Banking,46.13,71014.5
TN_5511,C_1054,18-08-21,Withdrawal,3965.72,Branch Banking,88.77,155421
TN_5512,C_1055,18-08-21,Transfer,1652.51,Mobile Banking,87.42,454638
TN_5513,C_1056,19-08-21,Transfer,8135.65,Branch Banking,20.35,186780
TN_5514,C_1057,19-08-21,Withdrawal,1614.23,ATM,38.19,331285.5
TN_5515,C_1058,19-08-21,Withdrawal,4011.53,ATM,29.84,371221.5
TN_5516,C_1059,19-08-21,Deposit,2388.15,Mobile Banking,5.47,424921.5
TN_5517,C_1060,19-08-21,Transfer,5086.38,Internet Banking,87.12,38415
TN_5518,C_1061,19-08-21,Deposit,5894.68,ATM,89.59,20653.5
TN_5519,C_1062,19-08-21,Transfer,9262.63,ATM,40.58,425953.5
TN_5520,C_1063,19-08-21,Deposit,9223.43,Mobile Banking,63.71,278283
TN_5521,C_1064,19-08-21,Deposit,5571.16,ATM,88.39,259963.5
TN_5522,C_1065,19-08-21,Withdrawal,9749.21,ATM,55.83,216007.5
TN_5523,C_1066,20-08-21,Deposit,7641.76,Mobile Banking,6.01,308923.5
TN_5524,C_1067,20-08-21,Transfer,4147.24,Branch Banking,65.28,238422
TN_5525,C_1068,20-08-21,Transfer,9051.45,ATM,29.54,36052.5
TN_5526,C_1069,20-08-21,Transfer,4163.33,Internet Banking,82.49,365893.5
TN_5527,C_1070,20-08-21,Deposit,1749.42,Branch Banking,81.97,30255
TN_5528,C_1071,20-08-21,Deposit,9232.74,ATM,83.69,31260
TN_5529,C_1072,21-08-21,Transfer,8629.71,Internet Banking,61.29,180898.5
TN_5530,C_1073,21-08-21,Withdrawal,6140.95,Branch Banking,70.71,347739
TN_5531,C_1074,21-08-21,Withdrawal,4346.58,ATM,32.36,749956.5
TN_5532,C_1075,21-08-21,Transfer,4309.65,Internet Banking,49.12,341958
TN_5533,C_1076,21-08-21,Transfer,768.92,Mobile Banking,93.3,44952
TN_5534,C_1077,21-08-21,Deposit,658.81,Branch Banking,98.61,347733
TN_5535,C_1078,21-08-21,Deposit,4999.82,Internet Banking,32.04,278188.5
TN_5536,C_1079,22-08-21,Withdrawal,9671.77,Branch Banking,13.45,135873
TN_5537,C_1080,22-08-21,Withdrawal,1461.06,Internet Banking,52.56,276922.5
TN_5538,C_1081,22-08-21,Withdrawal,103.91,Internet Banking,5.71,260787
TN_5539,C_1082,22-08-21,Deposit,8623.49,ATM,98.92,198489
TN_5540,C_1083,22-08-21,Transfer,7224.47,Internet Banking,7.95,472555.5
TN_5541,C_1084,22-08-21,Transfer,4467.27,Internet Banking,73.73,262683
TN_5542,C_1085,22-08-21,Transfer,8875.29,ATM,87.47,35935.5
TN_5543,C_1086,22-08-21,Transfer,2834.56,ATM,61.86,145462.5
TN_5544,C_1087,22-08-21,Deposit,4773.47,Internet Banking,37.19,92827.5
TN_5545,C_1088,22-08-21,Deposit,3191.37,Branch Banking,74.83,278805
TN_5546,C_1089,22-08-21,Transfer,3872.2,Mobile Banking,41.01,213423
TN_5547,C_1090,22-08-21,Transfer,4023.19,Internet Banking,64.91,502116
TN_5548,C_1091,22-08-21,Transfer,9532.94,ATM,36.21,302400
TN_5549,C_1092,23-08-21,Deposit,4150.06,Mobile Banking,54.47,51567
TN_5550,C_1093,23-08-21,Withdrawal,34.45,Branch Banking,95.33,270406.5
TN_5551,C_1094,23-08-21,Deposit,2702.09,Internet Banking,94.26,185749.5
TN_5552,C_1095,23-08-21,Withdrawal,3563.26,Internet Banking,33.5,319956
TN_5553,C_1096,23-08-21,Withdrawal,7441.39,Mobile Banking,23.75,444807
TN_5554,C_1097,23-08-21,Deposit,9897.29,Mobile Banking,18.38,587905.5
TN_5555,C_1098,24-08-21,Deposit,5882.93,Mobile Banking,93.39,263008.5
TN_5556,C_1099,24-08-21,Deposit,2621.18,Internet Banking,96.7,91089
TN_5557,C_1100,24-08-21,Deposit,3499.78,Internet Banking,90.04,286654.5
TN_5558,C_1101,24-08-21,Deposit,1168.97,Branch Banking,45.23,48261
TN_5559,C_1102,24-08-21,Withdrawal,2677.02,Internet Banking,66.82,264328.5
TN_5560,C_1103,24-08-21,Transfer,1579.94,ATM,36.18,441651
TN_5561,C_1104,24-08-21,Withdrawal,3164.39,Branch Banking,7.14,466327.5
TN_5562,C_1105,24-08-21,Transfer,2692.66,Mobile Banking,46.67,256699.5
TN_5563,C_1106,24-08-21,Transfer,8108.67,Mobile Banking,19.64,244426.5
TN_5564,C_1107,24-08-21,Withdrawal,1327,Mobile Banking,54.29,335901
TN_5565,C_1108,25-08-21,Withdrawal,2468.12,Mobile Banking,22.45,35910
TN_5566,C_1109,25-08-21,Transfer,7894.37,Mobile Banking,72.88,132109.5
TN_5567,C_1110,25-08-21,Transfer,8146.77,ATM,20.89,86056.5
TN_5568,C_1111,25-08-21,Transfer,5707.75,Mobile Banking,57.12,110526
TN_5569,C_1112,25-08-21,Transfer,6348.2,Mobile Banking,38.54,160746
TN_5570,C_1113,25-08-21,Transfer,9560.99,Internet Banking,88.56,180189
TN_5571,C_1114,25-08-21,Transfer,7247.97,Internet Banking,69.64,81916.5
TN_5572,C_1115,26-08-21,Transfer,2289.72,Mobile Banking,29.02,196675.5
TN_5573,C_1116,26-08-21,Withdrawal,522.23,Mobile Banking,16.79,152514
TN_5574,C_1117,26-08-21,Transfer,6516.67,Branch Banking,8.28,605947.5
TN_5575,C_1118,26-08-21,Deposit,6541.48,ATM,21.08,265624.5
TN_5576,C_1119,26-08-21,Deposit,6748.8,Branch Banking,24.96,260980.5
TN_5577,C_1120,26-08-21,Transfer,7448.15,Internet Banking,87.09,528120
TN_5578,C_1121,26-08-21,Withdrawal,8452.2,ATM,18.36,153600
TN_5579,C_1122,26-08-21,Withdrawal,5744.3,Branch Banking,99.52,567639
TN_5580,C_1123,27-08-21,Withdrawal,1878.15,ATM,93.39,316285.5
TN_5581,C_1124,27-08-21,Withdrawal,3343.56,Internet Banking,28.18,248662.5
TN_5582,C_1125,27-08-21,Deposit,7716.35,Branch Banking,13.71,443844
TN_5583,C_1126,27-08-21,Transfer,8381.56,Internet Banking,53.37,358416
TN_5584,C_1127,27-08-21,Transfer,7528.93,Mobile Banking,71.69,224460
TN_5585,C_1128,28-08-21,Deposit,1092.86,Mobile Banking,39.9,159262.5
TN_5586,C_1129,28-08-21,Deposit,839.63,Branch Banking,52.15,286980
TN_5587,C_1130,28-08-21,Deposit,5585.71,ATM,82.54,202156.5
TN_5588,C_1131,28-08-21,Deposit,3500.47,Mobile Banking,37.93,44329.5
TN_5589,C_1132,28-08-21,Transfer,681.15,Branch Banking,74.32,180415.5
TN_5590,C_1133,28-08-21,Transfer,7114.47,Internet Banking,27.03,123589.5
TN_5591,C_1134,28-08-21,Transfer,9554.11,ATM,50.05,219181.5
TN_5592,C_1135,28-08-21,Transfer,3365.3,Internet Banking,7.48,243816
TN_5593,C_1136,28-08-21,Deposit,4972.67,Internet Banking,94.16,32425.5
TN_5594,C_1137,29-08-21,Transfer,9281.56,Mobile Banking,86.52,373041
TN_5595,C_1138,29-08-21,Transfer,5364,Branch Banking,90.51,328710
TN_5596,C_1139,29-08-21,Deposit,582.61,Internet Banking,62.6,54060
TN_5597,C_1140,29-08-21,Withdrawal,3963.35,Mobile Banking,22.09,479943
TN_5598,C_1141,29-08-21,Withdrawal,2175.7,ATM,11.35,172926
TN_5599,C_1142,29-08-21,Deposit,4425.45,Internet Banking,80.47,44553
TN_5600,C_1143,29-08-21,Deposit,2451,ATM,4.07,160627.5
TN_5601,C_1144,30-08-21,Withdrawal,312.35,Internet Banking,94.68,306541.5
TN_5602,C_1145,30-08-21,Withdrawal,5430.86,Internet Banking,93.21,32746.5
TN_5603,C_1146,30-08-21,Withdrawal,323.05,Branch Banking,27.31,273498
TN_5604,C_1147,30-08-21,Deposit,5252.54,ATM,18.03,191814
TN_5605,C_1148,30-08-21,Withdrawal,5744.34,Internet Banking,39.57,47505
TN_5606,C_1149,30-08-21,Deposit,6505.69,Branch Banking,55.13,438823.5
TN_5607,C_1150,30-08-21,Transfer,772.37,ATM,40.93,304767
TN_5608,C_1151,30-08-21,Transfer,673.07,Mobile Banking,37.69,270148.5
TN_5609,C_1152,30-08-21,Withdrawal,285.97,Branch Banking,5.39,231811.5
TN_5610,C_1153,30-08-21,Withdrawal,9810.02,Mobile Banking,61.88,143197.5
TN_5611,C_1154,30-08-21,Transfer,1092.36,Branch Banking,8.49,257758.5
TN_5612,C_1155,31-08-21,Deposit,4571.04,Mobile Banking,45.94,173343
TN_5613,C_1156,31-08-21,Transfer,9806.4,Internet Banking,15.86,63717
TN_5614,C_1157,31-08-21,Transfer,2147.61,Internet Banking,97.71,175581
TN_5615,C_1158,31-08-21,Transfer,1629.63,Branch Banking,9.81,186205.5
TN_5616,C_1159,31-08-21,Deposit,3149.66,Mobile Banking,21.44,161254.5
TN_5617,C_1160,31-08-21,Deposit,3400.34,ATM,12.57,105391.5
TN_5618,C_1161,31-08-21,Withdrawal,2999.13,Internet Banking,37.31,55054.5
TN_5619,C_1162,31-08-21,Withdrawal,9951.21,Branch Banking,20.29,387508.5
TN_5620,C_1163,01-09-21,Withdrawal,3539.96,ATM,37.33,404263.5
TN_5621,C_1164,01-09-21,Withdrawal,4165.95,Mobile Banking,35.07,451953
TN_5622,C_1165,01-09-21,Deposit,4065.31,Mobile Banking,63.09,554050.5
TN_5623,C_1166,01-09-21,Transfer,701.74,ATM,49.58,33687
TN_5624,C_1167,01-09-21,Transfer,2871.59,Branch Banking,9.96,51538.5
TN_5625,C_1168,01-09-21,Deposit,4430.2,Internet Banking,1.71,80310
TN_5626,C_1169,01-09-21,Withdrawal,7136.49,Mobile Banking,76.73,230304
TN_5627,C_1170,01-09-21,Deposit,6461.33,ATM,65.43,136893
TN_5628,C_1171,02-09-21,Withdrawal,1285.52,Branch Banking,13.63,357861
TN_5629,C_1172,02-09-21,Transfer,3201.89,Internet Banking,72.47,371337
TN_5630,C_1173,02-09-21,Withdrawal,358.46,Internet Banking,21.05,282417
TN_5631,C_1174,02-09-21,Transfer,9059.03,Internet Banking,44.44,292492.5
TN_5632,C_1175,02-09-21,Deposit,9773.38,Branch Banking,72.3,253173
TN_5633,C_1176,02-09-21,Deposit,2693.69,Branch Banking,68.08,43083
TN_5634,C_1177,02-09-21,Transfer,2202.45,Mobile Banking,8.37,303229.5
TN_5635,C_1178,02-09-21,Deposit,7885.21,Internet Banking,72.1,34587
TN_5636,C_1179,02-09-21,Withdrawal,9081.59,Internet Banking,85.51,173037
TN_5637,C_1180,02-09-21,Transfer,7905.86,Branch Banking,96.55,117424.5
TN_5638,C_1181,02-09-21,Deposit,2049.44,Branch Banking,61.96,253281
TN_5639,C_1182,03-09-21,Transfer,7629.42,Internet Banking,15.39,33301.5
TN_5640,C_1183,03-09-21,Withdrawal,4153.26,Internet Banking,63.25,236623.5
TN_5641,C_1184,03-09-21,Transfer,707.66,Mobile Banking,63.05,305721
TN_5642,C_1185,03-09-21,Withdrawal,6812.26,Branch Banking,68.82,111990
TN_5643,C_1186,04-09-21,Withdrawal,2481.91,ATM,26.99,438904.5
TN_5644,C_1187,04-09-21,Transfer,7387.05,Internet Banking,97.54,258546
TN_5645,C_1188,04-09-21,Withdrawal,9915.23,Branch Banking,2.17,45841.5
TN_5646,C_1189,04-09-21,Transfer,3362.14,Mobile Banking,12.37,236985
TN_5647,C_1190,04-09-21,Withdrawal,9418.8,ATM,44.51,180364.5
TN_5648,C_1191,04-09-21,Deposit,796.5,Internet Banking,55.17,44548.5
TN_5649,C_1192,04-09-21,Withdrawal,8080.02,ATM,70.01,262267.5
TN_5650,C_1193,04-09-21,Deposit,1934.88,ATM,32.37,270712.5
TN_5651,C_1194,04-09-21,Deposit,4432.61,Internet Banking,21.67,228978
TN_5652,C_1195,04-09-21,Withdrawal,1902.5,Branch Banking,3.91,259411.5
TN_5653,C_1196,04-09-21,Withdrawal,3070.09,Mobile Banking,80.19,676155
TN_5654,C_1197,04-09-21,Withdrawal,3770.46,ATM,20.41,249004.5
TN_5655,C_1198,04-09-21,Withdrawal,2373.23,Mobile Banking,30.25,30739.5
TN_5656,C_1199,05-09-21,Withdrawal,3868.24,Branch Banking,98.64,91423.5
TN_5657,C_1200,05-09-21,Withdrawal,8289.4,Branch Banking,45.58,271698
TN_5658,C_1201,05-09-21,Transfer,557,Mobile Banking,45.05,61347
TN_5659,C_1202,05-09-21,Deposit,2992.39,Branch Banking,77.39,254272.5
TN_5660,C_1203,05-09-21,Withdrawal,5325.45,Mobile Banking,66.79,375130.5
TN_5661,C_1204,06-09-21,Withdrawal,9260.62,Branch Banking,40.84,312919.5
TN_5662,C_1205,06-09-21,Deposit,1132.27,Internet Banking,83.7,337758
TN_5663,C_1206,06-09-21,Deposit,6069.47,Branch Banking,55.93,188857.5
TN_5664,C_1207,06-09-21,Deposit,5644.97,Internet Banking,64.23,247510.5
TN_5665,C_1208,07-09-21,Withdrawal,457.11,ATM,73.19,248019
TN_5666,C_1209,07-09-21,Transfer,5127.11,Mobile Banking,77.49,56482.5
TN_5667,C_1210,07-09-21,Deposit,3214.78,Branch Banking,98.13,258070.5
TN_5668,C_1211,07-09-21,Deposit,7526.03,Mobile Banking,54.19,267795
TN_5669,C_1212,08-09-21,Transfer,5971.75,ATM,90.22,521236.5
TN_5670,C_1213,08-09-21,Transfer,3831.41,Mobile Banking,23.38,31206
TN_5671,C_1214,08-09-21,Deposit,7864.13,Branch Banking,13.19,166528.5
TN_5672,C_1215,08-09-21,Transfer,9914.41,Mobile Banking,11.89,245739
TN_5673,C_1216,08-09-21,Deposit,7472.61,Internet Banking,61.13,175534.5
TN_5674,C_1217,08-09-21,Withdrawal,5411.76,Mobile Banking,60.02,42297
TN_5675,C_1218,08-09-21,Withdrawal,1751.35,Branch Banking,62,225037.5
TN_5676,C_1219,08-09-21,Transfer,8998.79,ATM,34.26,264322.5
TN_5677,C_1220,09-09-21,Deposit,7243.96,Internet Banking,37.14,249093
TN_5678,C_1221,09-09-21,Deposit,8018.35,ATM,55.44,42852
TN_5679,C_1222,09-09-21,Transfer,9069.5,Mobile Banking,28.94,80749.5
TN_5680,C_1223,09-09-21,Transfer,8798.47,Mobile Banking,55.45,32994
TN_5681,C_1224,09-09-21,Deposit,275.04,ATM,47.76,46351.5
TN_5682,C_1225,09-09-21,Withdrawal,1145.84,Branch Banking,43.31,529624.5
TN_5683,C_1226,09-09-21,Transfer,7032.46,ATM,81.93,38698.5
TN_5684,C_1227,09-09-21,Deposit,4459.36,Internet Banking,28.33,42475.5
TN_5685,C_1228,09-09-21,Withdrawal,7241.72,ATM,19.87,278119.5
TN_5686,C_1229,09-09-21,Withdrawal,7613.82,Internet Banking,16.5,311269.5
TN_5687,C_1230,09-09-21,Withdrawal,808.56,Mobile Banking,75.77,84319.5
TN_5688,C_1231,09-09-21,Withdrawal,968.4,ATM,53.58,151441.5
TN_5689,C_1232,09-09-21,Deposit,421.28,Mobile Banking,71.83,77550
TN_5690,C_1233,09-09-21,Deposit,3026.81,ATM,62.32,298836
TN_5691,C_1234,09-09-21,Withdrawal,7162.03,Internet Banking,49.18,105082.5
TN_5692,C_1235,09-09-21,Transfer,7665.17,Mobile Banking,15.44,275524.5
TN_5693,C_1236,10-09-21,Withdrawal,4390.24,ATM,73.03,68802
TN_5694,C_1237,10-09-21,Deposit,3192.52,Branch Banking,76.66,142059
TN_5695,C_1238,10-09-21,Deposit,4036.23,Branch Banking,66.4,48327
TN_5696,C_1239,10-09-21,Withdrawal,4012.12,ATM,65.99,340464
TN_5697,C_1240,10-09-21,Transfer,8877.96,Internet Banking,53.31,39400.5
TN_5698,C_1241,10-09-21,Transfer,9022.04,Mobile Banking,92.5,202584
TN_5699,C_1242,10-09-21,Transfer,5765.69,ATM,90.12,222570
TN_5700,C_1243,10-09-21,Withdrawal,369.19,ATM,59.13,40606.5
TN_5701,C_1244,11-09-21,Deposit,4183.2,Branch Banking,63.89,249330
TN_5702,C_1245,11-09-21,Withdrawal,6536.72,Branch Banking,99.61,34470
TN_5703,C_1246,11-09-21,Transfer,2715.88,Mobile Banking,88.92,258978
TN_5704,C_1247,11-09-21,Withdrawal,6411.25,Branch Banking,6.98,307194
TN_5705,C_1248,11-09-21,Withdrawal,5567.81,Branch Banking,40.99,279951
TN_5706,C_1249,11-09-21,Deposit,3242.71,ATM,6.61,160008
TN_5707,C_1250,11-09-21,Transfer,6946.99,Branch Banking,45.63,203008.5
TN_5708,C_1251,11-09-21,Deposit,3418.74,ATM,52.28,431320.5
TN_5709,C_1252,11-09-21,Transfer,8673.61,Internet Banking,82.27,296374.5
TN_5710,C_1253,11-09-21,Deposit,1025.64,Branch Banking,9.81,239605.5
TN_5711,C_1254,11-09-21,Withdrawal,5056.21,Internet Banking,56.59,378325.5
TN_5712,C_1255,11-09-21,Withdrawal,190.06,Branch Banking,37.45,30369
TN_5713,C_1256,12-09-21,Transfer,261.61,Mobile Banking,12.76,184546.5
TN_5714,C_1257,12-09-21,Deposit,4587.08,Mobile Banking,13.76,339444
TN_5715,C_1258,12-09-21,Deposit,1357.78,ATM,20.07,34804.5
TN_5716,C_1259,12-09-21,Withdrawal,656.91,Internet Banking,88.37,350668.5
TN_5717,C_1260,13-09-21,Deposit,8339.88,Internet Banking,77.65,228492
TN_5718,C_1261,13-09-21,Deposit,6391.85,ATM,56.86,722980.5
TN_5719,C_1262,13-09-21,Withdrawal,7974.58,ATM,55.54,161344.5
TN_5720,C_1263,13-09-21,Withdrawal,2907.3,Internet Banking,66.61,277209
TN_5721,C_1264,13-09-21,Transfer,8985.49,Internet Banking,31.92,283275
TN_5722,C_1265,13-09-21,Transfer,1140.59,Mobile Banking,29.36,191359.5
TN_5723,C_1266,13-09-21,Withdrawal,4693.27,Branch Banking,7.48,108664.5
TN_5724,C_1267,13-09-21,Withdrawal,7903.15,Mobile Banking,99.78,213120
TN_5725,C_1268,14-09-21,Deposit,4696.14,Internet Banking,63.73,215029.5
TN_5726,C_1269,14-09-21,Deposit,7390.68,Internet Banking,38.79,258649.5
TN_5727,C_1270,14-09-21,Withdrawal,2928.03,Branch Banking,68.57,101811
TN_5728,C_1271,14-09-21,Deposit,3466.33,ATM,20.21,62335.5
TN_5729,C_1272,14-09-21,Transfer,2750.6,ATM,81.72,555747
TN_5730,C_1273,14-09-21,Deposit,1822.04,Branch Banking,21.17,210769.5
TN_5731,C_1274,14-09-21,Withdrawal,5307.93,Mobile Banking,63.03,290823
TN_5732,C_1275,14-09-21,Deposit,2598.7,Branch Banking,0.45,434863.5
TN_5733,C_1276,14-09-21,Deposit,2585.72,Mobile Banking,82.02,426117
TN_5734,C_1277,14-09-21,Deposit,1535.64,ATM,10.23,125929.5
TN_5735,C_1278,14-09-21,Transfer,2238.39,Branch Banking,11.84,251070
TN_5736,C_1279,15-09-21,Transfer,624.49,ATM,36.11,169141.5
TN_5737,C_1280,15-09-21,Deposit,3881.79,Mobile Banking,21.7,630060
TN_5738,C_1281,15-09-21,Transfer,4366.41,Internet Banking,55.03,64350
TN_5739,C_1282,15-09-21,Transfer,1022.22,ATM,46.44,48129
TN_5740,C_1283,15-09-21,Withdrawal,2253.19,Branch Banking,80.49,436771.5
TN_5741,C_1284,15-09-21,Transfer,6474.16,ATM,34.12,106513.5
TN_5742,C_1285,15-09-21,Transfer,8320.71,Mobile Banking,87.19,30114
TN_5743,C_1286,15-09-21,Transfer,5625.25,Internet Banking,39.85,200004
TN_5744,C_1287,15-09-21,Transfer,8548.23,Mobile Banking,7.5,249289.5
TN_5745,C_1288,15-09-21,Deposit,1093.59,Internet Banking,66.4,360343.5
TN_5746,C_1289,15-09-21,Transfer,8127.8,Branch Banking,38.73,501048
TN_5747,C_1290,15-09-21,Deposit,8998.58,Branch Banking,47.22,277351.5
TN_5748,C_1291,16-09-21,Transfer,9981.49,Branch Banking,58.81,199368
TN_5749,C_1292,16-09-21,Transfer,4638.92,Mobile Banking,33.79,325935
TN_5750,C_1293,16-09-21,Transfer,4442.05,ATM,94.87,276982.5
TN_5751,C_1294,16-09-21,Withdrawal,6840.95,Internet Banking,97.22,36409.5
TN_5752,C_1295,16-09-21,Withdrawal,649.89,Mobile Banking,69.87,419016
TN_5753,C_1296,16-09-21,Deposit,7037.96,Mobile Banking,42.37,250036.5
TN_5754,C_1297,16-09-21,Deposit,9051.1,Branch Banking,47.38,231561
TN_5755,C_1298,16-09-21,Withdrawal,2732.9,Internet Banking,39.05,47610
TN_5756,C_1299,16-09-21,Withdrawal,282.94,Mobile Banking,0.38,194094
TN_5757,C_1300,16-09-21,Transfer,7765.7,Mobile Banking,70.68,292522.5
TN_5758,C_1301,16-09-21,Transfer,4062,Internet Banking,92.37,281146.5
TN_5759,C_1302,17-09-21,Transfer,5353.13,Internet Banking,69.95,388630.5
TN_5760,C_1303,17-09-21,Deposit,8457.93,Branch Banking,43.29,93642
TN_5761,C_1304,17-09-21,Deposit,8120.09,Internet Banking,2.09,116358
TN_5762,C_1305,17-09-21,Transfer,1015.3,Branch Banking,81.89,368103
TN_5763,C_1306,17-09-21,Withdrawal,5161.75,Mobile Banking,67.91,301675.5
TN_5764,C_1307,17-09-21,Withdrawal,7534.72,Internet Banking,82.24,55168.5
TN_5765,C_1308,17-09-21,Withdrawal,266.51,Internet Banking,1.26,265542
TN_5766,C_1309,17-09-21,Withdrawal,1320.45,ATM,66.98,159459
TN_5767,C_1310,18-09-21,Deposit,3264.75,Mobile Banking,46.44,152373
TN_5768,C_1311,18-09-21,Deposit,4782.8,Mobile Banking,61.74,237535.5
TN_5769,C_1312,18-09-21,Transfer,7470.96,Branch Banking,25.83,566775
TN_5770,C_1313,18-09-21,Withdrawal,4066.45,Mobile Banking,56.55,311164.5
TN_5771,C_1314,18-09-21,Transfer,1121.39,Branch Banking,67.06,196438.5
TN_5772,C_1315,18-09-21,Withdrawal,3420.31,Mobile Banking,38.34,168745.5
TN_5773,C_1316,18-09-21,Deposit,9295.18,Internet Banking,84.21,285817.5
TN_5774,C_1317,19-09-21,Withdrawal,6391.59,Branch Banking,2.75,171438
TN_5775,C_1318,19-09-21,Transfer,2642.16,Mobile Banking,30.39,112756.5
TN_5776,C_1319,19-09-21,Transfer,3732.72,ATM,60.44,469408.5
TN_5777,C_1320,19-09-21,Transfer,6765.08,Internet Banking,5.96,79305
TN_5778,C_1321,19-09-21,Withdrawal,9635.24,ATM,38.51,262420.5
TN_5779,C_1322,20-09-21,Transfer,6796.93,Mobile Banking,18.44,159103.5
TN_5780,C_1323,20-09-21,Withdrawal,8383.52,Mobile Banking,97.44,44803.5
TN_5781,C_1324,20-09-21,Withdrawal,2470.37,Internet Banking,25.59,589218
TN_5782,C_1325,20-09-21,Transfer,8402.16,ATM,84.62,176898
TN_5783,C_1326,20-09-21,Withdrawal,5490.83,Mobile Banking,28.86,203290.5
TN_5784,C_1327,20-09-21,Transfer,8906.96,Internet Banking,74.7,202737
TN_5785,C_1328,20-09-21,Transfer,4179.14,ATM,20.72,81390
TN_5786,C_1329,20-09-21,Deposit,73.69,Internet Banking,64.66,42256.5
