Complaint_ID,Customer_ID,Complaint_Date,Issue,Priority,Resolution_Time
CP_3029,C_1448,31-10-21,Poor customer service,P_3,64
CP_3030,C_0747,31-10-21,Account balance discrepancies,P_3,49
CP_3031,C_0483,31-10-21,Delayed or undelivered statements,P_2,17
CP_3032,C_0927,01-11-21,Loan application rejections,P_3,63
CP_3033,C_1141,01-11-21,Failed online transactions,P_2,8
CP_3034,C_1449,01-11-21,Poor customer service,P_3,49
CP_3035,C_0163,01-11-21,Poor customer service,P_3,79
CP_3036,C_0276,01-11-21,Account balance discrepancies,P_3,87
CP_3037,C_0533,01-11-21,Poor customer service,P_3,40
CP_3038,C_0723,02-11-21,Unauthorized transactions,P_1,2
CP_3039,C_1450,02-11-21,Account balance discrepancies,P_3,43
CP_3040,C_0458,02-11-21,Poor customer service,P_3,91
CP_3041,C_0655,02-11-21,Account closure problems,P_2,14
CP_3042,C_0704,02-11-21,Account closure problems,P_2,8
CP_3043,C_1207,02-11-21,Disputed charges,P_2,15
CP_3044,C_1376,02-11-21,Account balance discrepancies,P_3,31
CP_3045,C_1451,02-11-21,Failed online transactions,P_2,24
CP_3046,C_1452,02-11-21,Card activation issues,P_1,3
CP_3047,C_0307,02-11-21,Delayed or undelivered statements,P_2,24
CP_3048,C_1453,02-11-21,Poor customer service,P_3,31
CP_3049,C_1454,02-11-21,Poor customer service,P_3,81
CP_3050,C_1455,02-11-21,Loan application rejections,P_3,64
CP_3051,C_0087,03-11-21,Loan application rejections,P_3,61
CP_3052,C_0855,03-11-21,Poor customer service,P_3,93
CP_3053,C_1164,03-11-21,Loan application rejections,P_3,86
CP_3054,C_1456,03-11-21,Disputed charges,P_2,20
CP_3055,C_1457,03-11-21,Account balance discrepancies,P_3,39
CP_3056,C_0195,03-11-21,Failed online transactions,P_2,13
CP_3057,C_0612,03-11-21,Loan application rejections,P_3,27
CP_3058,C_0942,04-11-21,Disputed charges,P_2,6
CP_3059,C_1458,04-11-21,Account balance discrepancies,P_3,31
CP_3060,C_1459,04-11-21,Loan application rejections,P_3,65
CP_3061,C_0213,04-11-21,Loan application rejections,P_3,84
CP_3062,C_0694,04-11-21,Account closure problems,P_2,23
CP_3063,C_1432,04-11-21,Loan application rejections,P_3,38
CP_3064,C_1460,05-11-21,Account balance discrepancies,P_3,76
CP_3065,C_0278,05-11-21,ATM withdrawal issues,P_2,12
CP_3066,C_1461,05-11-21,Account balance discrepancies,P_3,36
CP_3067,C_1462,06-11-21,Account balance discrepancies,P_3,83
CP_3068,C_1463,06-11-21,Card activation issues,P_1,4
CP_3069,C_0058,06-11-21,Loan application rejections,P_3,30
CP_3070,C_0223,07-11-21,Poor customer service,P_3,33
CP_3071,C_1261,07-11-21,Account balance discrepancies,P_3,88
CP_3072,C_1464,07-11-21,Loan application rejections,P_3,55
CP_3073,C_1465,07-11-21,Disputed charges,P_2,9
CP_3074,C_1412,07-11-21,Poor customer service,P_3,59
CP_3075,C_0149,08-11-21,Poor customer service,P_3,64
CP_3076,C_0765,08-11-21,ATM withdrawal issues,P_2,12
CP_3077,C_1320,09-11-21,Loan application rejections,P_3,92
CP_3078,C_0668,09-11-21,Account balance discrepancies,P_3,27
CP_3079,C_1413,09-11-21,Account balance discrepancies,P_3,55
CP_3080,C_1414,09-11-21,Poor customer service,P_3,68
CP_3081,C_0584,09-11-21,Loan application rejections,P_3,44
CP_3082,C_0993,09-11-21,Account balance discrepancies,P_3,92
CP_3083,C_1342,10-11-21,Loan application rejections,P_3,98
CP_3084,C_1415,11-11-21,Poor customer service,P_3,69
CP_3085,C_1416,11-11-21,Loan application rejections,P_3,35
CP_3086,C_0364,11-11-21,Poor customer service,P_3,91
CP_3087,C_1049,11-11-21,Poor customer service,P_3,88
CP_3088,C_1078,11-11-21,Poor customer service,P_3,65
CP_3089,C_1084,11-11-21,Poor customer service,P_3,34
CP_3090,C_1193,11-11-21,ATM withdrawal issues,P_2,8
CP_3091,C_1417,11-11-21,Account balance discrepancies,P_3,56
CP_3092,C_1418,11-11-21,Account balance discrepancies,P_3,45
CP_3093,C_1483,11-11-21,Poor customer service,P_3,55
CP_3094,C_0091,12-11-21,Poor customer service,P_3,30
CP_3095,C_0785,12-11-21,Account balance discrepancies,P_3,60
CP_3096,C_1419,12-11-21,Poor customer service,P_3,30
CP_3097,C_1420,12-11-21,Account balance discrepancies,P_3,45
CP_3098,C_1421,12-11-21,Loan application rejections,P_3,33
CP_3099,C_1122,12-11-21,Poor customer service,P_3,36
CP_3100,C_1184,13-11-21,Account balance discrepancies,P_3,40
CP_3101,C_0182,13-11-21,Loan application rejections,P_3,61
CP_3102,C_0523,13-11-21,Loan application rejections,P_3,92
CP_3103,C_1422,13-11-21,Poor customer service,P_3,50
CP_3104,C_0608,13-11-21,Poor customer service,P_3,60
CP_3105,C_1108,13-11-21,Account balance discrepancies,P_3,31
CP_3106,C_1423,13-11-21,Loan application rejections,P_3,74
CP_3107,C_0013,13-11-21,Unauthorized transactions,P_1,1
CP_3108,C_0304,14-11-21,Account closure problems,P_2,7
CP_3109,C_1424,14-11-21,Account balance discrepancies,P_3,40
CP_3110,C_1425,14-11-21,Poor customer service,P_3,56
CP_3111,C_1426,14-11-21,Loan application rejections,P_3,89
CP_3112,C_1427,15-11-21,Delayed or undelivered statements,P_2,6
CP_3113,C_0377,15-11-21,Account balance discrepancies,P_3,49
CP_3114,C_0476,15-11-21,Account balance discrepancies,P_3,75
CP_3115,C_0919,15-11-21,Account balance discrepancies,P_3,97
CP_3116,C_1210,15-11-21,Poor customer service,P_3,77
CP_3117,C_1428,15-11-21,Account balance discrepancies,P_3,87
CP_3118,C_0896,15-11-21,Poor customer service,P_3,71
CP_3119,C_0899,15-11-21,Failed online transactions,P_2,9
CP_3120,C_1125,16-11-21,Account balance discrepancies,P_3,35
CP_3121,C_0791,16-11-21,Card activation issues,P_1,4
CP_3122,C_0029,16-11-21,Poor customer service,P_3,49
CP_3123,C_1257,17-11-21,Account balance discrepancies,P_3,51
CP_3124,C_1258,17-11-21,Poor customer service,P_3,31
CP_3125,C_1259,17-11-21,Account balance discrepancies,P_3,51
CP_3126,C_1260,17-11-21,Loan application rejections,P_3,72
CP_3127,C_1261,18-11-21,Poor customer service,P_3,63
CP_3128,C_1262,18-11-21,Account balance discrepancies,P_3,92
CP_3129,C_1263,18-11-21,Loan application rejections,P_3,34
CP_3130,C_0599,18-11-21,Loan application rejections,P_3,70
CP_3131,C_0992,18-11-21,Poor customer service,P_3,45
CP_3132,C_1382,18-11-21,Disputed charges,P_2,7
CP_3133,C_0916,19-11-21,Poor customer service,P_3,95
CP_3134,C_1327,19-11-21,Failed online transactions,P_2,7
CP_3135,C_0614,19-11-21,Poor customer service,P_3,39
CP_3136,C_1390,19-11-21,Account balance discrepancies,P_3,59
CP_3137,C_1264,19-11-21,Account closure problems,P_2,8
CP_3138,C_1265,19-11-21,Failed online transactions,P_2,19
CP_3139,C_0801,20-11-21,Account balance discrepancies,P_3,36
CP_3140,C_0806,20-11-21,Poor customer service,P_3,40
CP_3141,C_1363,20-11-21,Poor customer service,P_3,53
CP_3142,C_0350,20-11-21,Unauthorized transactions,P_1,4
CP_3143,C_0406,20-11-21,Loan application rejections,P_3,37
CP_3144,C_0776,20-11-21,ATM withdrawal issues,P_2,17
CP_3145,C_1266,20-11-21,Failed online transactions,P_2,13
CP_3146,C_1267,21-11-21,Account balance discrepancies,P_3,59
CP_3147,C_0443,21-11-21,ATM withdrawal issues,P_2,8
CP_3148,C_1160,21-11-21,Disputed charges,P_2,9
CP_3149,C_1473,21-11-21,Loan application rejections,P_3,37
CP_3150,C_1268,21-11-21,Loan application rejections,P_3,55
CP_3151,C_1269,21-11-21,Poor customer service,P_3,94
CP_3152,C_1270,21-11-21,Poor customer service,P_3,26
CP_3153,C_0781,22-11-21,Failed online transactions,P_2,13
CP_3154,C_1452,22-11-21,Loan application rejections,P_3,92
CP_3155,C_1466,23-11-21,Disputed charges,P_2,13
CP_3156,C_1467,23-11-21,Unauthorized transactions,P_1,1
CP_3157,C_1495,23-11-21,Loan application rejections,P_3,26
CP_3158,C_0409,23-11-21,Account closure problems,P_2,5
CP_3159,C_1468,23-11-21,Delayed or undelivered statements,P_2,15
CP_3160,C_1469,23-11-21,Account balance discrepancies,P_3,100
CP_3161,C_1470,24-11-21,Account closure problems,P_2,11
CP_3162,C_0154,25-11-21,Loan application rejections,P_3,90
CP_3163,C_1267,25-11-21,Poor customer service,P_3,25
CP_3164,C_1268,25-11-21,Poor customer service,P_3,77
CP_3165,C_1184,25-11-21,Failed online transactions,P_2,11
CP_3166,C_1269,26-11-21,Failed online transactions,P_2,17
CP_3167,C_1270,26-11-21,Poor customer service,P_3,91
CP_3168,C_0767,26-11-21,Poor customer service,P_3,61
CP_3169,C_0321,26-11-21,Account balance discrepancies,P_3,53
CP_3170,C_0494,26-11-21,Loan application rejections,P_3,73
CP_3171,C_1271,26-11-21,Poor customer service,P_3,88
CP_3172,C_0974,27-11-21,Account balance discrepancies,P_3,33
CP_3173,C_1268,28-11-21,Failed online transactions,P_2,19
CP_3174,C_1272,28-11-21,Disputed charges,P_2,8
CP_3175,C_1273,28-11-21,Account balance discrepancies,P_3,78
CP_3176,C_0670,29-11-21,Unauthorized transactions,P_1,2
CP_3177,C_0623,29-11-21,Poor customer service,P_3,37
CP_3178,C_1274,29-11-21,Card activation issues,P_1,1
CP_3179,C_1275,30-11-21,Account balance discrepancies,P_3,44
CP_3180,C_1276,30-11-21,Account balance discrepancies,P_3,66
CP_3181,C_1058,30-11-21,Disputed charges,P_2,24
CP_3182,C_1361,30-11-21,Poor customer service,P_3,54
CP_3183,C_0089,30-11-21,Poor customer service,P_3,51
CP_3184,C_0346,30-11-21,Loan application rejections,P_3,97
CP_3185,C_0362,01-12-21,Loan application rejections,P_3,91
CP_3186,C_0786,01-12-21,Loan application rejections,P_3,62
CP_3187,C_1277,01-12-21,Poor customer service,P_3,87
CP_3188,C_0845,01-12-21,Account balance discrepancies,P_3,89
CP_3189,C_0002,01-12-21,Card activation issues,P_1,2
CP_3190,C_1278,02-12-21,Failed online transactions,P_2,9
CP_3191,C_1279,02-12-21,Poor customer service,P_3,49
CP_3192,C_0055,02-12-21,Account balance discrepancies,P_3,42
CP_3193,C_0420,02-12-21,Account balance discrepancies,P_3,74
CP_3194,C_0039,02-12-21,Loan application rejections,P_3,27
CP_3195,C_0356,02-12-21,Loan application rejections,P_3,70
CP_3196,C_1280,03-12-21,ATM withdrawal issues,P_2,14
CP_3197,C_1478,03-12-21,Account balance discrepancies,P_3,58
CP_3198,C_0826,03-12-21,Poor customer service,P_3,29
CP_3199,C_1281,04-12-21,Poor customer service,P_3,63
CP_3200,C_1282,04-12-21,Account balance discrepancies,P_3,26
CP_3201,C_0289,04-12-21,Loan application rejections,P_3,44
CP_3202,C_1285,04-12-21,Poor customer service,P_3,93
CP_3203,C_1249,04-12-21,Poor customer service,P_3,95
CP_3204,C_1283,05-12-21,Account balance discrepancies,P_3,58
CP_3205,C_1174,05-12-21,Poor customer service,P_3,55
CP_3206,C_0835,05-12-21,Account balance discrepancies,P_3,97
CP_3207,C_1227,05-12-21,Poor customer service,P_3,87
CP_3208,C_1347,06-12-21,Loan application rejections,P_3,87
CP_3209,C_1348,06-12-21,Delayed or undelivered statements,P_2,5
CP_3210,C_0866,06-12-21,Disputed charges,P_2,24
CP_3211,C_0926,06-12-21,Loan application rejections,P_3,80
CP_3212,C_1220,06-12-21,Loan application rejections,P_3,99
CP_3213,C_1349,06-12-21,Account closure problems,P_2,10
CP_3214,C_1350,07-12-21,Loan application rejections,P_3,43
CP_3215,C_0061,07-12-21,ATM withdrawal issues,P_2,23
CP_3216,C_1069,08-12-21,Account balance discrepancies,P_3,62
CP_3217,C_1351,08-12-21,Account balance discrepancies,P_3,61
CP_3218,C_1352,08-12-21,Account balance discrepancies,P_3,63
CP_3219,C_1353,09-12-21,ATM withdrawal issues,P_2,5
CP_3220,C_0416,09-12-21,Poor customer service,P_3,66
CP_3221,C_0524,09-12-21,Delayed or undelivered statements,P_2,5
CP_3222,C_1354,10-12-21,Account balance discrepancies,P_3,66
CP_3223,C_1355,10-12-21,Account balance discrepancies,P_3,88
CP_3224,C_1356,10-12-21,Account balance discrepancies,P_3,28
CP_3225,C_0134,10-12-21,Poor customer service,P_3,44
CP_3226,C_0750,10-12-21,Poor customer service,P_3,46
CP_3227,C_0754,10-12-21,Poor customer service,P_3,93
CP_3228,C_1357,11-12-21,Poor customer service,P_3,46
CP_3229,C_0304,11-12-21,Poor customer service,P_3,62
CP_3230,C_0541,11-12-21,Loan application rejections,P_3,47
CP_3231,C_1321,11-12-21,ATM withdrawal issues,P_2,14
CP_3232,C_0707,11-12-21,Account closure problems,P_2,21
CP_3233,C_0019,11-12-21,Disputed charges,P_2,11
CP_3234,C_1000,11-12-21,Account balance discrepancies,P_3,58
CP_3235,C_1204,11-12-21,Poor customer service,P_3,67
CP_3236,C_0675,11-12-21,Loan application rejections,P_3,84
CP_3237,C_1124,12-12-21,Poor customer service,P_3,74
CP_3238,C_1454,12-12-21,Poor customer service,P_3,62
CP_3239,C_1358,12-12-21,Account closure problems,P_2,18
CP_3240,C_1359,12-12-21,Disputed charges,P_2,15
CP_3241,C_0371,12-12-21,Account balance discrepancies,P_3,26
CP_3242,C_0011,13-12-21,Poor customer service,P_3,100
CP_3243,C_1319,13-12-21,Failed online transactions,P_2,10
CP_3244,C_1336,13-12-21,Poor customer service,P_3,27
CP_3245,C_0106,13-12-21,Account balance discrepancies,P_3,79
CP_3246,C_0210,14-12-21,Poor customer service,P_3,37
CP_3247,C_0001,14-12-21,Loan application rejections,P_3,59
CP_3248,C_1337,14-12-21,Poor customer service,P_3,80
CP_3249,C_1338,14-12-21,Poor customer service,P_3,90
CP_3250,C_0274,14-12-21,Account balance discrepancies,P_3,75
CP_3251,C_1339,14-12-21,Account balance discrepancies,P_3,57
CP_3252,C_1302,15-12-21,Account balance discrepancies,P_3,58
CP_3253,C_1303,15-12-21,Poor customer service,P_3,61
CP_3254,C_1304,15-12-21,Poor customer service,P_3,76
CP_3255,C_0128,16-12-21,Loan application rejections,P_3,70
CP_3256,C_0479,16-12-21,Card activation issues,P_1,2
CP_3257,C_1293,17-12-21,Account closure problems,P_2,22
CP_3258,C_1334,17-12-21,Failed online transactions,P_2,17
CP_3259,C_1305,17-12-21,Account balance discrepancies,P_3,59
CP_3260,C_1372,17-12-21,Poor customer service,P_3,65
CP_3261,C_0542,17-12-21,Poor customer service,P_3,86
CP_3262,C_1400,18-12-21,Loan application rejections,P_3,42
CP_3263,C_1373,18-12-21,ATM withdrawal issues,P_2,11
CP_3264,C_0418,18-12-21,Poor customer service,P_3,78
CP_3265,C_1211,18-12-21,Failed online transactions,P_2,16
CP_3266,C_1374,18-12-21,Unauthorized transactions,P_1,2
CP_3267,C_1436,18-12-21,Delayed or undelivered statements,P_2,13
CP_3268,C_1375,18-12-21,Account balance discrepancies,P_3,63
CP_3269,C_1376,19-12-21,Account balance discrepancies,P_3,59
CP_3270,C_1377,19-12-21,Account closure problems,P_2,24
CP_3271,C_0127,20-12-21,Account balance discrepancies,P_3,71
CP_3272,C_0816,20-12-21,Loan application rejections,P_3,93
CP_3273,C_1430,20-12-21,Loan application rejections,P_3,45
CP_3274,C_1378,20-12-21,Account closure problems,P_2,21
CP_3275,C_1379,20-12-21,Loan application rejections,P_3,53
CP_3276,C_0601,20-12-21,Account balance discrepancies,P_3,91
CP_3277,C_0700,20-12-21,Poor customer service,P_3,60
CP_3278,C_0034,21-12-21,Poor customer service,P_3,69
CP_3279,C_1380,21-12-21,Disputed charges,P_2,15
CP_3280,C_1381,21-12-21,Poor customer service,P_3,69
CP_3281,C_0178,21-12-21,Loan application rejections,P_3,70
CP_3282,C_0988,21-12-21,Loan application rejections,P_3,93
CP_3283,C_0770,21-12-21,Poor customer service,P_3,64
CP_3284,C_1422,21-12-21,Account balance discrepancies,P_3,60
CP_3285,C_1423,21-12-21,ATM withdrawal issues,P_2,11
CP_3286,C_1424,22-12-21,Delayed or undelivered statements,P_2,9
CP_3287,C_0046,22-12-21,Loan application rejections,P_3,38
CP_3288,C_0562,22-12-21,ATM withdrawal issues,P_2,17
CP_3289,C_0553,22-12-21,Loan application rejections,P_3,63
CP_3290,C_0573,22-12-21,Loan application rejections,P_3,25
CP_3291,C_0597,23-12-21,Account balance discrepancies,P_3,84
CP_3292,C_1425,23-12-21,Disputed charges,P_2,7
CP_3293,C_0778,23-12-21,Account closure problems,P_2,9
CP_3294,C_1420,23-12-21,Poor customer service,P_3,95
CP_3295,C_1421,23-12-21,Loan application rejections,P_3,58
CP_3296,C_1422,24-12-21,ATM withdrawal issues,P_2,12
CP_3297,C_0026,24-12-21,Account balance discrepancies,P_3,60
CP_3298,C_1423,25-12-21,Account balance discrepancies,P_3,60
CP_3299,C_1424,25-12-21,Poor customer service,P_3,28
CP_3300,C_1425,25-12-21,ATM withdrawal issues,P_2,7
CP_3301,C_1175,25-12-21,Poor customer service,P_3,44
CP_3302,C_1474,25-12-21,Disputed charges,P_2,7
CP_3303,C_1477,25-12-21,Account balance discrepancies,P_3,55
CP_3304,C_1426,25-12-21,Delayed or undelivered statements,P_2,21
CP_3305,C_1427,26-12-21,Loan application rejections,P_3,37
CP_3306,C_1419,26-12-21,Account balance discrepancies,P_3,60
CP_3307,C_0322,27-12-21,Unauthorized transactions,P_1,2
CP_3308,C_0648,27-12-21,Delayed or undelivered statements,P_2,17
CP_3309,C_1326,27-12-21,Loan application rejections,P_3,78
CP_3310,C_0498,27-12-21,Poor customer service,P_3,91
CP_3311,C_1327,27-12-21,Account balance discrepancies,P_3,79
CP_3312,C_0556,27-12-21,Poor customer service,P_3,38
CP_3313,C_0833,28-12-21,Poor customer service,P_3,27
CP_3314,C_0834,29-12-21,Account closure problems,P_2,22
CP_3315,C_0056,29-12-21,Poor customer service,P_3,42
CP_3316,C_1240,29-12-21,Failed online transactions,P_2,24
CP_3317,C_0034,29-12-21,Loan application rejections,P_3,91
CP_3318,C_0367,30-12-21,Poor customer service,P_3,80
CP_3319,C_0263,30-12-21,Poor customer service,P_3,99
CP_3320,C_0338,30-12-21,Poor customer service,P_3,52
CP_3321,C_0396,30-12-21,Account balance discrepancies,P_3,78
CP_3322,C_1143,31-12-21,Disputed charges,P_2,22
CP_3323,C_0396,31-12-21,Loan application rejections,P_3,61
CP_3324,C_1192,31-12-21,Account balance discrepancies,P_3,81
CP_3325,C_1328,31-12-21,Poor customer service,P_3,25
CP_3326,C_1329,31-12-21,Loan application rejections,P_3,78
CP_3327,C_1330,31-12-21,ATM withdrawal issues,P_2,13
CP_3328,C_1331,31-12-21,Account balance discrepancies,P_3,47
CP_3329,C_0097,31-12-21,Loan application rejections,P_3,70
CP_3330,C_0588,31-12-21,ATM withdrawal issues,P_2,22
CP_3331,C_0086,01-01-22,Loan application rejections,P_3,37
CP_3332,C_1332,01-01-22,Loan application rejections,P_3,66
CP_3333,C_1333,01-01-22,Loan application rejections,P_3,93
CP_3334,C_1334,01-01-22,Poor customer service,P_3,39
CP_3335,C_1335,01-01-22,Loan application rejections,P_3,86
CP_3336,C_0646,02-01-22,Loan application rejections,P_3,44
CP_3337,C_1336,03-01-22,Loan application rejections,P_3,95
CP_3338,C_0237,03-01-22,Disputed charges,P_2,18
CP_3339,C_1027,03-01-22,Account balance discrepancies,P_3,83
CP_3340,C_1337,03-01-22,Poor customer service,P_3,36
CP_3341,C_1338,03-01-22,Account balance discrepancies,P_3,25
CP_3342,C_0841,04-01-22,Loan application rejections,P_3,88
CP_3343,C_0361,04-01-22,Poor customer service,P_3,74
CP_3344,C_1181,04-01-22,Disputed charges,P_2,14
CP_3345,C_1416,04-01-22,Account balance discrepancies,P_3,81
CP_3346,C_1339,05-01-22,Account balance discrepancies,P_3,84
CP_3347,C_1387,05-01-22,Account balance discrepancies,P_3,85
CP_3348,C_1388,05-01-22,Poor customer service,P_3,60
CP_3349,C_1389,05-01-22,Loan application rejections,P_3,63
CP_3350,C_0696,05-01-22,Account balance discrepancies,P_3,67
CP_3351,C_1216,05-01-22,Failed online transactions,P_2,19
CP_3352,C_0728,05-01-22,Loan application rejections,P_3,32
CP_3353,C_1390,05-01-22,Account balance discrepancies,P_3,29
CP_3354,C_1391,05-01-22,Account balance discrepancies,P_3,94
CP_3355,C_0155,05-01-22,Loan application rejections,P_3,49
CP_3356,C_0567,05-01-22,Poor customer service,P_3,98
CP_3357,C_0894,06-01-22,Unauthorized transactions,P_1,4
CP_3358,C_0918,06-01-22,Failed online transactions,P_2,10
CP_3359,C_1119,06-01-22,Poor customer service,P_3,29
CP_3360,C_1392,06-01-22,Poor customer service,P_3,37
CP_3361,C_1393,06-01-22,Account balance discrepancies,P_3,64
CP_3362,C_1394,07-01-22,Poor customer service,P_3,27
