Account_SKey,Account_ID,Customer_ID,Account_Type,Balance,Account_Open Date,Account_End Date,Status 
SA_6092,AC_6092,C_1407,Mortgages,3397.32,18-03-21,12-10-22,Closed
SA_6093,AC_6093,C_0370,Saving Account,53342.1,18-03-21,,Active
SA_6094,AC_6094,C_0049,Debit Card,15908.89,18-03-21,,Active
SA_6095,AC_6095,C_1194,Checking Account,18971.51,18-03-21,,Active
SA_6096,AC_6096,C_1033,Certificate of Deposit,36425.21,18-03-21,,Active
SA_6097,AC_6097,C_0563,Mortgages,19160.55,18-03-21,,Active
SA_6098,AC_6098,C_0864,Checking Account,59243.985,18-03-21,,Active
SA_6099,AC_6099,C_0704,Fixed Deposit,168856.815,18-03-21,,Active
SA_6100,AC_6100,C_0190,Certificate of Deposit,58714.66,19-03-21,,Active
SA_6101,AC_6101,C_0506,Mortgages,36303.3,19-03-21,05-07-22,Closed
SA_6102,AC_6102,C_0125,Mortgages,1753.34,19-03-21,,Active
SA_6103,AC_6103,C_0644,Saving Account,106197.44,19-03-21,,Active
SA_6104,AC_6104,C_0778,Checking Account,71333.44,19-03-21,,Active
SA_6105,AC_6105,C_0460,Credit Card,18720.84,19-03-21,,Active
SA_6106,AC_6106,C_1195,Certificate of Deposit,18016.11,19-03-21,,Active
SA_6107,AC_6107,C_1196,Debit Card,45545.02,19-03-21,,Active
SA_6108,AC_6108,C_1197,Mortgages,55672.22,19-03-21,,Active
SA_6109,AC_6109,C_0890,Fixed Deposit,10779.69,19-03-21,,Active
SA_6110,AC_6110,C_1416,Hire Purchase,4025.97,19-03-21,,Active
SA_6111,AC_6111,C_0216,Saving Account,66721.34,19-03-21,,Active
SA_6112,AC_6112,C_0422,Saving Account,25916.21,19-03-21,,Active
SA_6113,AC_6113,C_0728,Certificate of Deposit,60277.8,19-03-21,,Active
SA_6114,AC_6114,C_0222,Debit Card,24187.98,19-03-21,,Active
SA_6115,AC_6115,C_0336,Certificate of Deposit,39171.72,19-03-21,,Active
SA_6116,AC_6116,C_0462,Checking Account,145411.39,19-03-21,,Active
SA_6117,AC_6117,C_0863,Fixed Deposit,17809.83,19-03-21,,Active
SA_6118,AC_6118,C_0806,Fixed Deposit,34876.605,19-03-21,,Active
SA_6119,AC_6119,C_0399,Fixed Deposit,51246.075,19-03-21,,Active
SA_6120,AC_6120,C_0514,Certificate of Deposit,128564.19,19-03-21,,Active
SA_6121,AC_6121,C_1116,Saving Account,136856.385,19-03-21,,Active
SA_6122,AC_6122,C_1476,Checking Account,152514.48,19-03-21,,Active
SA_6123,AC_6123,C_1465,Saving Account,28328.21,20-03-21,,Active
SA_6124,AC_6124,C_0925,Credit Card,7729.88,20-03-21,,Active
SA_6125,AC_6125,C_1198,Checking Account,31921.61,20-03-21,,Active
SA_6126,AC_6126,C_0936,Fixed Deposit,31921.61,20-03-21,,Active
SA_6127,AC_6127,C_0725,Mortgages,1795.93,20-03-21,,Active
SA_6128,AC_6128,C_0727,Mortgages,5965.14,20-03-21,,Active
SA_6129,AC_6129,C_0703,Mortgages,192029.19,20-03-21,,Active
SA_6130,AC_6130,C_0385,Certificate of Deposit,48076.995,20-03-21,,Active
SA_6131,AC_6131,C_0471,Certificate of Deposit,56505.885,20-03-21,,Active
SA_6132,AC_6132,C_0752,Hire Purchase,87983.625,20-03-21,,Active
SA_6133,AC_6133,C_0805,Fixed Deposit,88024.56,20-03-21,,Active
SA_6134,AC_6134,C_0502,Certificate of Deposit,227723.64,20-03-21,,Active
SA_6135,AC_6135,C_0770,Checking Account,58585.68,21-03-21,,Active
SA_6136,AC_6136,C_1120,Hire Purchase,81245.5,21-03-21,08-02-22,Closed
SA_6137,AC_6137,C_0895,Credit Card,20359.61,21-03-21,,Active
SA_6138,AC_6138,C_1199,Saving Account,4263.53,21-03-21,,Active
SA_6139,AC_6139,C_1273,Debit Card,60036.51,21-03-21,,Active
SA_6140,AC_6140,C_0513,Fixed Deposit,5234.01,21-03-21,,Active
SA_6141,AC_6141,C_0536,Debit Card,23322.33,21-03-21,,Active
SA_6142,AC_6142,C_0603,Mortgages,19680.67,21-03-21,,Active
SA_6143,AC_6143,C_0483,Fixed Deposit,26768.44,21-03-21,,Active
SA_6144,AC_6144,C_0578,Saving Account,3927.15,21-03-21,,Active
SA_6145,AC_6145,C_0819,Credit Card,33350.26,21-03-21,,Active
SA_6146,AC_6146,C_0516,Checking Account,9947.55,21-03-21,,Active
SA_6147,AC_6147,C_0546,Certificate of Deposit,33715.575,21-03-21,,Active
SA_6148,AC_6148,C_0169,Saving Account,43518.975,21-03-21,,Active
SA_6149,AC_6149,C_0652,Saving Account,49201.5,21-03-21,,Active
SA_6150,AC_6150,C_0644,Certificate of Deposit,156254.085,21-03-21,,Active
SA_6151,AC_6151,C_1306,Checking Account,172418.325,21-03-21,,Active
SA_6152,AC_6152,C_0435,Hire Purchase,298071.435,21-03-21,,Active
SA_6153,AC_6153,C_0427,Credit Card,65526.26,22-03-21,,Active
SA_6154,AC_6154,C_1200,Fixed Deposit,21908.77,22-03-21,,Active
SA_6155,AC_6155,C_1201,Credit Card,58713.96,22-03-21,,Active
SA_6156,AC_6156,C_1202,Mortgages,37294.08,22-03-21,,Active
SA_6157,AC_6157,C_1203,Saving Account,65501.91,22-03-21,,Active
SA_6158,AC_6158,C_1204,Checking Account,3961.9,22-03-21,,Active
SA_6159,AC_6159,C_0657,Credit Card,86983.68,22-03-21,,Active
SA_6160,AC_6160,C_1046,Credit Card,71796.68,22-03-21,,Active
SA_6161,AC_6161,C_1112,Checking Account,52078.02,22-03-21,,Active
SA_6162,AC_6162,C_1257,Hire Purchase,106997.625,22-03-21,,Active
SA_6163,AC_6163,C_1247,Mortgages,25692,23-03-21,08-07-22,Closed
SA_6164,AC_6164,C_0979,Fixed Deposit,28240.06,23-03-21,,Active
SA_6165,AC_6165,C_0697,Saving Account,121402.53,23-03-21,,Active
SA_6166,AC_6166,C_0840,Debit Card,27236.35,23-03-21,,Active
SA_6167,AC_6167,C_1205,Credit Card,50664.07,23-03-21,,Active
SA_6168,AC_6168,C_1206,Mortgages,59155.94,23-03-21,,Active
SA_6169,AC_6169,C_1207,Credit Card,91205.06,23-03-21,,Active
SA_6170,AC_6170,C_0804,Hire Purchase,20231.85,23-03-21,,Active
SA_6171,AC_6171,C_0242,Saving Account,32813.55,23-03-21,,Active
SA_6172,AC_6172,C_1265,Hire Purchase,45398.535,23-03-21,,Active
SA_6173,AC_6173,C_1091,Hire Purchase,57797.68,24-03-21,21-06-22,Closed
SA_6174,AC_6174,C_1476,Credit Card,87192.65,24-03-21,,Active
SA_6175,AC_6175,C_0837,Checking Account,190746.38,24-03-21,,Active
SA_6176,AC_6176,C_0952,Credit Card,86699.98,24-03-21,,Active
SA_6177,AC_6177,C_0103,Debit Card,75638.28,24-03-21,,Active
SA_6178,AC_6178,C_0109,Credit Card,23666.54,24-03-21,,Active
SA_6179,AC_6179,C_0314,Debit Card,677.88,24-03-21,,Active
SA_6180,AC_6180,C_0359,Fixed Deposit,4750.24,24-03-21,,Active
SA_6181,AC_6181,C_1208,Checking Account,45705.24,24-03-21,,Active
SA_6182,AC_6182,C_1209,Hire Purchase,54432.83,24-03-21,,Active
SA_6183,AC_6183,C_1210,Saving Account,79094.42,24-03-21,,Active
SA_6184,AC_6184,C_1211,Debit Card,2619.84,24-03-21,,Active
SA_6185,AC_6185,C_1007,Hire Purchase,29527.41,24-03-21,,Active
SA_6186,AC_6186,C_0726,Checking Account,17952.16,24-03-21,,Active
SA_6187,AC_6187,C_1038,Credit Card,6403.965,24-03-21,,Active
SA_6188,AC_6188,C_0646,Certificate of Deposit,87983.625,24-03-21,,Active
SA_6189,AC_6189,C_0471,Saving Account,68569.21,25-03-21,,Active
SA_6190,AC_6190,C_1227,Checking Account,37254.18,25-03-21,,Active
SA_6191,AC_6191,C_0672,Saving Account,12409.01,25-03-21,,Active
SA_6192,AC_6192,C_1380,Hire Purchase,33104.34,25-03-21,05-09-22,Closed
SA_6193,AC_6193,C_1212,Checking Account,20362.27,25-03-21,,Active
SA_6194,AC_6194,C_1213,Fixed Deposit,41750.17,25-03-21,,Active
SA_6195,AC_6195,C_1266,Saving Account,19744.49,25-03-21,,Active
SA_6196,AC_6196,C_0644,Hire Purchase,60167.62,25-03-21,,Active
SA_6197,AC_6197,C_0899,Credit Card,16062.51,25-03-21,,Active
SA_6198,AC_6198,C_1237,Hire Purchase,50901.33,25-03-21,,Active
SA_6199,AC_6199,C_0620,Credit Card,68062.335,25-03-21,,Active
SA_6200,AC_6200,C_0651,Fixed Deposit,197653.47,25-03-21,,Active
SA_6201,AC_6201,C_1320,Saving Account,26670.87,26-03-21,,Active
SA_6202,AC_6202,C_0659,Mortgages,18673.91,26-03-21,08-02-22,Closed
SA_6203,AC_6203,C_1214,Checking Account,16849.99,26-03-21,,Active
SA_6204,AC_6204,C_1215,Saving Account,75563.64,26-03-21,,Active
SA_6205,AC_6205,C_1216,Saving Account,32712.76,26-03-21,,Active
SA_6206,AC_6206,C_1217,Saving Account,76071.15,26-03-21,,Active
SA_6207,AC_6207,C_1218,Mortgages,30954.9,26-03-21,,Active
SA_6208,AC_6208,C_0501,Checking Account,12247.62,26-03-21,,Active
SA_6209,AC_6209,C_0676,Mortgages,32467.1,26-03-21,,Active
SA_6210,AC_6210,C_0275,Fixed Deposit,14557.62,26-03-21,,Active
SA_6211,AC_6211,C_0611,Certificate of Deposit,25913.01,26-03-21,,Active
SA_6212,AC_6212,C_0565,Hire Purchase,26311.59,26-03-21,,Active
SA_6213,AC_6213,C_0613,Credit Card,84710.265,26-03-21,,Active
SA_6214,AC_6214,C_1156,Mortgages,132135.48,26-03-21,,Active
SA_6215,AC_6215,C_0878,Saving Account,31498.96,27-03-21,,Active
SA_6216,AC_6216,C_0098,Checking Account,19956.27,27-03-21,,Active
SA_6217,AC_6217,C_0889,Saving Account,49707.85,27-03-21,,Active
SA_6218,AC_6218,C_1219,Hire Purchase,114371.33,27-03-21,,Active
SA_6219,AC_6219,C_1220,Certificate of Deposit,4930.82,27-03-21,,Active
SA_6220,AC_6220,C_1221,Hire Purchase,3290.79,27-03-21,,Active
SA_6221,AC_6221,C_1222,Checking Account,28974.08,27-03-21,,Active
SA_6222,AC_6222,C_1223,Fixed Deposit,36624.84,27-03-21,,Active
SA_6223,AC_6223,C_1224,Mortgages,59160.59,27-03-21,,Active
SA_6224,AC_6224,C_1225,Fixed Deposit,17435.1,27-03-21,,Active
SA_6225,AC_6225,C_1226,Certificate of Deposit,87912.9,27-03-21,,Active
SA_6226,AC_6226,C_1227,Saving Account,69101.23,27-03-21,,Active
SA_6227,AC_6227,C_0439,Mortgages,29174.19,27-03-21,,Active
SA_6228,AC_6228,C_0716,Certificate of Deposit,26913.26,27-03-21,,Active
SA_6229,AC_6229,C_1278,Checking Account,36281.97,27-03-21,,Active
SA_6230,AC_6230,C_1111,Mortgages,41631.93,27-03-21,,Active
SA_6231,AC_6231,C_0709,Credit Card,232324.185,27-03-21,,Active
SA_6232,AC_6232,C_0823,Saving Account,71368.77,28-03-21,,Active
SA_6233,AC_6233,C_1228,Debit Card,32851.32,28-03-21,,Active
SA_6234,AC_6234,C_1229,Hire Purchase,36731.86,28-03-21,,Active
SA_6235,AC_6235,C_1230,Checking Account,72492.49,28-03-21,,Active
SA_6236,AC_6236,C_1214,Checking Account,55720.37,28-03-21,,Active
SA_6237,AC_6237,C_1429,Debit Card,75357.92,28-03-21,,Active
SA_6238,AC_6238,C_0354,Saving Account,74258.42,28-03-21,,Active
SA_6239,AC_6239,C_1332,Mortgages,19160.55,28-03-21,,Active
SA_6240,AC_6240,C_1042,Checking Account,67100.09,28-03-21,,Active
SA_6241,AC_6241,C_0450,Hire Purchase,192029.19,28-03-21,,Active
SA_6242,AC_6242,C_0684,Hire Purchase,60487.89,28-03-21,,Active
SA_6243,AC_6243,C_1408,Checking Account,2858.19,28-03-21,,Active
SA_6244,AC_6244,C_0726,Debit Card,28740.825,28-03-21,,Active
SA_6245,AC_6245,C_1089,Certificate of Deposit,40974.135,28-03-21,,Active
SA_6246,AC_6246,C_0706,Saving Account,70143.66,28-03-21,,Active
SA_6247,AC_6247,C_1115,Certificate of Deposit,106949.76,28-03-21,,Active
SA_6248,AC_6248,C_0805,Hire Purchase,149656.095,28-03-21,,Active
SA_6249,AC_6249,C_0858,Debit Card,215712.585,28-03-21,,Active
SA_6250,AC_6250,C_1231,Certificate of Deposit,35657.25,29-03-21,,Active
SA_6251,AC_6251,C_1232,Debit Card,4194.57,29-03-21,,Active
SA_6252,AC_6252,C_1233,Mortgages,77155.23,29-03-21,,Active
SA_6253,AC_6253,C_0734,Certificate of Deposit,17928.42,29-03-21,,Active
SA_6254,AC_6254,C_0118,Debit Card,53494.5,29-03-21,,Active
SA_6255,AC_6255,C_0277,Fixed Deposit,29129.11,29-03-21,,Active
SA_6256,AC_6256,C_0640,Hire Purchase,96893.79,29-03-21,,Active
SA_6257,AC_6257,C_0598,Fixed Deposit,12386.43,29-03-21,,Active
SA_6258,AC_6258,C_0403,Credit Card,88687.755,29-03-21,,Active
SA_6259,AC_6259,C_0692,Debit Card,118132.515,29-03-21,,Active
SA_6260,AC_6260,C_1050,Saving Account,132135.48,29-03-21,,Active
SA_6261,AC_6261,C_0780,Saving Account,196196.565,29-03-21,,Active
SA_6262,AC_6262,C_1055,Debit Card,87684.33,30-03-21,,Active
SA_6263,AC_6263,C_0752,Hire Purchase,23726.79,30-03-21,,Active
SA_6264,AC_6264,C_1355,Hire Purchase,44575.02,30-03-21,,Active
SA_6265,AC_6265,C_0518,Saving Account,198969.78,30-03-21,,Active
SA_6266,AC_6266,C_0053,Debit Card,10912.78,30-03-21,,Active
SA_6267,AC_6267,C_1005,Debit Card,22318.08,30-03-21,,Active
SA_6268,AC_6268,C_1234,Certificate of Deposit,54081.03,30-03-21,,Active
SA_6269,AC_6269,C_1235,Hire Purchase,699.42,30-03-21,,Active
SA_6270,AC_6270,C_1236,Debit Card,57127.03,30-03-21,,Active
SA_6271,AC_6271,C_0520,Certificate of Deposit,34401.95,30-03-21,,Active
SA_6272,AC_6272,C_1198,Fixed Deposit,36530.74,30-03-21,,Active
SA_6273,AC_6273,C_0744,Hire Purchase,40534.41,30-03-21,,Active
SA_6274,AC_6274,C_1261,Saving Account,10423.88,31-03-21,,Active
SA_6275,AC_6275,C_1378,Mortgages,20963.64,31-03-21,23-02-22,Closed
SA_6276,AC_6276,C_0944,Fixed Deposit,15090.98,31-03-21,,Active
SA_6277,AC_6277,C_0757,Hire Purchase,82422.97,31-03-21,,Active
SA_6278,AC_6278,C_1237,Hire Purchase,35898.96,31-03-21,,Active
SA_6279,AC_6279,C_1238,Fixed Deposit,66462.79,31-03-21,,Active
SA_6280,AC_6280,C_0052,Debit Card,77332.09,31-03-21,,Active
SA_6281,AC_6281,C_0756,Debit Card,10473.26,31-03-21,,Active
SA_6282,AC_6282,C_0055,Checking Account,25355.23,31-03-21,,Active
SA_6283,AC_6283,C_0657,Mortgages,199970.74,31-03-21,,Active
SA_6284,AC_6284,C_0761,Checking Account,46422.42,31-03-21,,Active
SA_6285,AC_6285,C_0440,Credit Card,51487.035,31-03-21,,Active
SA_6286,AC_6286,C_0801,Hire Purchase,88894.515,31-03-21,,Active
SA_6287,AC_6287,C_0020,Saving Account,114271.995,31-03-21,,Active
SA_6288,AC_6288,C_0828,Certificate of Deposit,199759.785,31-03-21,,Active
SA_6289,AC_6289,C_0612,Saving Account,266096.235,31-03-21,,Active
SA_6290,AC_6290,C_0324,Hire Purchase,28586.34,01-04-21,19-12-22,Closed
SA_6291,AC_6291,C_0421,Debit Card,16392.78,01-04-21,,Active
SA_6292,AC_6292,C_1333,Debit Card,31708.22,01-04-21,,Active
SA_6293,AC_6293,C_0394,Credit Card,24366.36,01-04-21,,Active
SA_6294,AC_6294,C_1239,Debit Card,35417.02,01-04-21,,Active
SA_6295,AC_6295,C_1240,Fixed Deposit,10114.95,01-04-21,,Active
SA_6296,AC_6296,C_1241,Credit Card,99984.86,01-04-21,,Active
SA_6297,AC_6297,C_1242,Credit Card,64383.55,01-04-21,,Active
SA_6298,AC_6298,C_0798,Hire Purchase,23571.9,01-04-21,,Active
SA_6299,AC_6299,C_1217,Saving Account,12188.75,01-04-21,,Active
SA_6300,AC_6300,C_0116,Fixed Deposit,6659.55,01-04-21,,Active
SA_6301,AC_6301,C_0960,Saving Account,43461.12,01-04-21,,Active
SA_6302,AC_6302,C_0411,Credit Card,43693.665,01-04-21,,Active
SA_6303,AC_6303,C_0707,Saving Account,66100.005,01-04-21,,Active
SA_6304,AC_6304,C_0046,Checking Account,7467.05,02-04-21,,Active
SA_6305,AC_6305,C_0641,Certificate of Deposit,30788.33,02-04-21,,Active
SA_6306,AC_6306,C_1309,Saving Account,125015.82,02-04-21,,Active
SA_6307,AC_6307,C_0650,Certificate of Deposit,67830.2,02-04-21,01-07-22,Closed
SA_6308,AC_6308,C_1243,Checking Account,24599.85,02-04-21,,Active
SA_6309,AC_6309,C_0640,Checking Account,30691.82,02-04-21,,Active
SA_6310,AC_6310,C_0853,Saving Account,77682,02-04-21,,Active
SA_6311,AC_6311,C_1150,Checking Account,132809.18,02-04-21,,Active
SA_6312,AC_6312,C_0787,Certificate of Deposit,17308.75,02-04-21,,Active
SA_6313,AC_6313,C_0765,Checking Account,193008.52,02-04-21,,Active
SA_6314,AC_6314,C_0414,Credit Card,29908.215,02-04-21,,Active
SA_6315,AC_6315,C_0114,Saving Account,36899.775,02-04-21,,Active
SA_6316,AC_6316,C_0802,Checking Account,45402.495,02-04-21,,Active
SA_6317,AC_6317,C_0573,Mortgages,63339.465,02-04-21,,Active
SA_6318,AC_6318,C_1250,Hire Purchase,90251.43,02-04-21,,Active
SA_6319,AC_6319,C_1097,Hire Purchase,267436.635,02-04-21,,Active
SA_6320,AC_6320,C_1423,Saving Account,9654.58,03-04-21,,Active
SA_6321,AC_6321,C_0688,Fixed Deposit,94793.04,03-04-21,,Active
SA_6322,AC_6322,C_0743,Mortgages,141872.05,03-04-21,29-06-22,Closed
SA_6323,AC_6323,C_1034,Checking Account,34890.3,03-04-21,,Active
SA_6324,AC_6324,C_1310,Credit Card,21014.53,03-04-21,,Active
SA_6325,AC_6325,C_1020,Checking Account,29753.91,03-04-21,,Active
SA_6326,AC_6326,C_0572,Credit Card,73328.32,03-04-21,,Active
SA_6327,AC_6327,C_1244,Checking Account,38769.69,03-04-21,,Active
SA_6328,AC_6328,C_1245,Debit Card,4439.7,03-04-21,,Active
SA_6329,AC_6329,C_0410,Checking Account,19053.75,03-04-21,,Active
SA_6330,AC_6330,C_0625,Debit Card,36528.38,03-04-21,,Active
SA_6331,AC_6331,C_0183,Hire Purchase,41924.07,03-04-21,,Active
SA_6332,AC_6332,C_0472,Credit Card,18190.48,03-04-21,,Active
SA_6333,AC_6333,C_0973,Mortgages,1049.13,03-04-21,,Active
SA_6334,AC_6334,C_0470,Fixed Deposit,38125.965,03-04-21,,Active
SA_6335,AC_6335,C_0872,Credit Card,82745.01,03-04-21,,Active
SA_6336,AC_6336,C_0250,Checking Account,124451.955,03-04-21,,Active
SA_6337,AC_6337,C_0591,Fixed Deposit,153613.935,03-04-21,,Active
SA_6338,AC_6338,C_0784,Certificate of Deposit,24930.12,04-04-21,28-12-22,Closed
SA_6339,AC_6339,C_0800,Fixed Deposit,27582.12,04-04-21,,Active
SA_6340,AC_6340,C_0112,Saving Account,42732.72,04-04-21,,Active
SA_6341,AC_6341,C_1436,Hire Purchase,15389.73,04-04-21,04-12-22,Closed
SA_6342,AC_6342,C_1246,Fixed Deposit,106334.38,04-04-21,,Active
SA_6343,AC_6343,C_1247,Debit Card,42968.77,04-04-21,,Active
SA_6344,AC_6344,C_1248,Certificate of Deposit,16390.11,04-04-21,,Active
SA_6345,AC_6345,C_1249,Certificate of Deposit,13299.35,04-04-21,,Active
SA_6346,AC_6346,C_1352,Mortgages,45899.62,04-04-21,,Active
SA_6347,AC_6347,C_0084,Checking Account,31948.6,04-04-21,,Active
SA_6348,AC_6348,C_1131,Hire Purchase,11972.745,04-04-21,,Active
SA_6349,AC_6349,C_0377,Credit Card,31111.125,04-04-21,,Active
SA_6350,AC_6350,C_1361,Certificate of Deposit,34141.41,04-04-21,,Active
SA_6351,AC_6351,C_0206,Debit Card,71121.78,04-04-21,,Active
SA_6352,AC_6352,C_1021,Credit Card,116257.005,04-04-21,,Active
SA_6353,AC_6353,C_0527,Fixed Deposit,43353.84,05-04-21,,Active
SA_6354,AC_6354,C_0461,Certificate of Deposit,29971.21,05-04-21,25-01-22,Closed
SA_6355,AC_6355,C_0183,Debit Card,2617.17,05-04-21,,Active
SA_6356,AC_6356,C_1019,Debit Card,67510.19,05-04-21,,Active
SA_6357,AC_6357,C_0461,Checking Account,7842.61,05-04-21,,Active
SA_6358,AC_6358,C_0431,Certificate of Deposit,743.29,05-04-21,10-02-22,Closed
SA_6359,AC_6359,C_1250,Mortgages,90760.82,05-04-21,,Active
SA_6360,AC_6360,C_1251,Hire Purchase,3801.69,05-04-21,,Active
SA_6361,AC_6361,C_1252,Hire Purchase,125213.72,05-04-21,,Active
SA_6362,AC_6362,C_1253,Hire Purchase,23899.56,05-04-21,,Active
SA_6363,AC_6363,C_1254,Saving Account,59450.29,05-04-21,,Active
SA_6364,AC_6364,C_1322,Hire Purchase,20505.32,05-04-21,,Active
SA_6365,AC_6365,C_0818,Checking Account,9249.08,05-04-21,,Active
SA_6366,AC_6366,C_0924,Checking Account,53354.74,05-04-21,,Active
SA_6367,AC_6367,C_0128,Debit Card,16658.76,05-04-21,,Active
SA_6368,AC_6368,C_0269,Certificate of Deposit,30265.69,05-04-21,,Active
SA_6369,AC_6369,C_1001,Credit Card,34870.755,05-04-21,,Active
SA_6370,AC_6370,C_0770,Saving Account,50017.665,05-04-21,,Active
SA_6371,AC_6371,C_1159,Mortgages,98483.04,05-04-21,,Active
SA_6372,AC_6372,C_0984,Hire Purchase,119225.37,05-04-21,,Active
SA_6373,AC_6373,C_0097,Fixed Deposit,131869.35,05-04-21,,Active
SA_6374,AC_6374,C_1492,Fixed Deposit,40625.59,06-04-21,,Active
SA_6375,AC_6375,C_0497,Mortgages,73121.32,06-04-21,01-03-22,Closed
SA_6376,AC_6376,C_0962,Saving Account,145986.35,06-04-21,,Active
SA_6377,AC_6377,C_1268,Saving Account,75739.94,06-04-21,,Active
SA_6378,AC_6378,C_0409,Debit Card,14557.62,06-04-21,,Active
SA_6379,AC_6379,C_0887,Debit Card,9352.12,06-04-21,,Active
SA_6380,AC_6380,C_1092,Checking Account,87348.99,06-04-21,,Active
SA_6381,AC_6381,C_0812,Saving Account,70452.02,06-04-21,,Active
SA_6382,AC_6382,C_0325,Certificate of Deposit,34164.05,06-04-21,,Active
SA_6383,AC_6383,C_1480,Checking Account,47258.7,06-04-21,,Active
SA_6384,AC_6384,C_1000,Saving Account,91702.485,06-04-21,,Active
SA_6385,AC_6385,C_0105,Checking Account,136466.22,06-04-21,,Active
SA_6386,AC_6386,C_1294,Fixed Deposit,6272.99,07-04-21,,Active
SA_6387,AC_6387,C_0031,Debit Card,42462.18,07-04-21,,Active
SA_6388,AC_6388,C_0532,Debit Card,9531.85,07-04-21,,Active
SA_6389,AC_6389,C_1255,Checking Account,116160.04,07-04-21,,Active
SA_6390,AC_6390,C_1256,Hire Purchase,66400.88,07-04-21,,Active
SA_6391,AC_6391,C_0979,Fixed Deposit,90977.48,07-04-21,,Active
SA_6392,AC_6392,C_0157,Debit Card,21540.645,07-04-21,,Active
SA_6393,AC_6393,C_1351,Checking Account,44861.58,07-04-21,,Active
SA_6394,AC_6394,C_1140,Hire Purchase,103284.63,07-04-21,,Active
SA_6395,AC_6395,C_0467,Credit Card,24958.04,08-04-21,,Active
SA_6396,AC_6396,C_0410,Debit Card,14625.23,08-04-21,14-07-22,Closed
SA_6397,AC_6397,C_0739,Certificate of Deposit,48947.83,08-04-21,08-11-22,Closed
SA_6398,AC_6398,C_0977,Hire Purchase,61820.41,08-04-21,,Active
SA_6399,AC_6399,C_0847,Certificate of Deposit,92794.61,08-04-21,,Active
SA_6400,AC_6400,C_1060,Mortgages,9106.91,08-04-21,,Active
SA_6401,AC_6401,C_1066,Credit Card,55368.66,08-04-21,,Active
SA_6402,AC_6402,C_0107,Credit Card,57127.03,08-04-21,,Active
SA_6403,AC_6403,C_0792,Checking Account,14606.14,08-04-21,,Active
SA_6404,AC_6404,C_0556,Certificate of Deposit,106172.13,08-04-21,,Active
SA_6405,AC_6405,C_0871,Certificate of Deposit,5537.505,08-04-21,,Active
SA_6406,AC_6406,C_0849,Saving Account,8813.955,08-04-21,,Active
SA_6407,AC_6407,C_1253,Saving Account,168000.54,08-04-21,,Active
SA_6408,AC_6408,C_1330,Mortgages,9758.09,09-04-21,,Active
SA_6409,AC_6409,C_1257,Saving Account,7551.16,09-04-21,,Active
SA_6410,AC_6410,C_1258,Checking Account,354.04,09-04-21,,Active
SA_6411,AC_6411,C_0974,Certificate of Deposit,58955.8,09-04-21,,Active
SA_6412,AC_6412,C_1500,Saving Account,33024.7,09-04-21,,Active
SA_6413,AC_6413,C_0566,Mortgages,33703.11,09-04-21,,Active
SA_6414,AC_6414,C_0641,Credit Card,27726.59,09-04-21,,Active
SA_6415,AC_6415,C_0674,Mortgages,196196.565,09-04-21,,Active
SA_6416,AC_6416,C_1356,Checking Account,78371.64,10-04-21,09-01-22,Closed
SA_6417,AC_6417,C_1136,Certificate of Deposit,102268.43,10-04-21,,Active
SA_6418,AC_6418,C_0773,Fixed Deposit,36919.09,10-04-21,,Active
SA_6419,AC_6419,C_1259,Saving Account,57699.86,10-04-21,,Active
SA_6420,AC_6420,C_1260,Hire Purchase,36086.9,10-04-21,,Active
SA_6421,AC_6421,C_0513,Debit Card,6631.7,10-04-21,,Active
SA_6422,AC_6422,C_0737,Fixed Deposit,24924.92,10-04-21,,Active
SA_6423,AC_6423,C_0629,Mortgages,4941.65,10-04-21,,Active
SA_6424,AC_6424,C_0312,Checking Account,15359.505,10-04-21,,Active
SA_6425,AC_6425,C_0520,Debit Card,51602.925,10-04-21,,Active
SA_6426,AC_6426,C_0500,Hire Purchase,88691.64,10-04-21,,Active
SA_6427,AC_6427,C_0755,Debit Card,189572.4,10-04-21,,Active
SA_6428,AC_6428,C_0063,Debit Card,22414.93,11-04-21,01-08-22,Closed
SA_6429,AC_6429,C_1261,Mortgages,89173.1,11-04-21,,Active
SA_6430,AC_6430,C_1262,Fixed Deposit,4611.5,11-04-21,,Active
